Time,Species.1,Species.2,Species.3
324.7,0.0157887,0.0394447,0.0460682
324.8,0.0158095,0.0394452,0.0460449
324.9,0.0158305,0.0394451,0.0460221
325,0.0158517,0.0394445,0.0459996
325.1,0.015873,0.0394434,0.0459775
325.2,0.0158943,0.0394417,0.0459558
325.3,0.0159159,0.0394396,0.0459345
325.4,0.0159375,0.0394369,0.0459136
325.5,0.0159592,0.0394338,0.0458931
325.6,0.0159811,0.0394301,0.0458731
325.7,0.016003,0.0394259,0.0458534
325.8,0.0160251,0.0394212,0.0458342
325.9,0.0160472,0.0394159,0.0458154
326,0.0160695,0.0394102,0.045797
326.1,0.0160918,0.0394039,0.045779
326.2,0.0161142,0.0393972,0.0457615
326.3,0.0161367,0.0393899,0.0457444
326.4,0.0161593,0.0393822,0.0457277
326.5,0.016182,0.0393739,0.0457115
326.6,0.0162047,0.0393652,0.0456957
326.7,0.0162275,0.0393559,0.0456804
326.8,0.0162503,0.0393462,0.0456655
326.9,0.0162733,0.0393359,0.045651
327,0.0162962,0.0393252,0.045637
327.1,0.0163193,0.039314,0.0456234
327.2,0.0163424,0.0393023,0.0456103
327.3,0.0163655,0.0392901,0.0455977
327.4,0.0163886,0.0392774,0.0455855
327.5,0.0164118,0.0392643,0.0455737
327.6,0.0164351,0.0392506,0.0455624
327.7,0.0164583,0.0392365,0.0455516
327.8,0.0164816,0.039222,0.0455412
327.9,0.0165049,0.0392069,0.0455313
328,0.0165283,0.0391914,0.0455219
328.1,0.0165516,0.0391755,0.0455129
328.2,0.0165749,0.0391591,0.0455044
328.3,0.0165983,0.0391422,0.0454964
328.4,0.0166216,0.0391249,0.0454888
328.5,0.016645,0.0391071,0.0454817
328.6,0.0166683,0.0390889,0.0454751
328.7,0.0166916,0.0390703,0.0454689
328.8,0.0167149,0.0390512,0.0454632
328.9,0.0167382,0.0390317,0.045458
329,0.0167614,0.0390117,0.0454533
329.1,0.0167847,0.0389914,0.045449
329.2,0.0168079,0.0389706,0.0454452
329.3,0.016831,0.0389494,0.0454419
329.4,0.0168541,0.0389278,0.045439
329.5,0.0168772,0.0389058,0.0454366
329.6,0.0169002,0.0388834,0.0454347
329.7,0.0169231,0.0388606,0.0454333
329.8,0.016946,0.0388374,0.0454324
329.9,0.0169688,0.0388138,0.0454319
330,0.0169916,0.0387898,0.0454319
330.1,0.0170143,0.0387655,0.0454324
330.2,0.0170369,0.0387408,0.0454333
330.3,0.0170594,0.0387157,0.0454347
330.4,0.0170819,0.0386902,0.0454366
330.5,0.0171042,0.0386644,0.045439
330.6,0.0171265,0.0386383,0.0454418
330.7,0.0171486,0.0386118,0.0454451
330.8,0.0171707,0.0385849,0.0454489
330.9,0.0171926,0.0385577,0.0454531
331,0.0172145,0.0385302,0.0454579
331.1,0.0172362,0.0385024,0.045463
331.2,0.0172578,0.0384743,0.0454687
331.3,0.0172792,0.0384458,0.0454748
331.4,0.0173006,0.038417,0.0454814
331.5,0.0173218,0.0383879,0.0454884
331.6,0.0173429,0.0383586,0.0454959
331.7,0.0173638,0.0383289,0.0455038
331.8,0.0173846,0.038299,0.0455122
331.9,0.0174052,0.0382687,0.0455211
332,0.0174257,0.0382382,0.0455304
332.1,0.017446,0.0382075,0.0455402
332.2,0.0174662,0.0381764,0.0455504
332.3,0.0174862,0.0381452,0.0455611
332.4,0.017506,0.0381136,0.0455722
332.5,0.0175257,0.0380819,0.0455837
332.6,0.0175452,0.0380499,0.0455957
332.7,0.0175645,0.0380176,0.0456081
332.8,0.0175836,0.0379852,0.045621
332.9,0.0176025,0.0379525,0.0456343
333,0.0176212,0.0379196,0.045648
333.1,0.0176398,0.0378865,0.0456622
333.2,0.0176581,0.0378532,0.0456768
333.3,0.0176762,0.0378198,0.0456918
333.4,0.0176941,0.0377861,0.0457072
333.5,0.0177119,0.0377523,0.0457231
333.6,0.0177294,0.0377183,0.0457393
333.7,0.0177466,0.0376841,0.045756
333.8,0.0177637,0.0376498,0.0457731
333.9,0.0177805,0.0376153,0.0457906
334,0.0177971,0.0375807,0.0458085
334.1,0.0178135,0.0375459,0.0458267
334.2,0.0178296,0.037511,0.0458454
334.3,0.0178455,0.037476,0.0458645
334.4,0.0178612,0.0374409,0.045884
334.5,0.0178766,0.0374056,0.0459038
334.6,0.0178917,0.0373703,0.045924
334.7,0.0179066,0.0373349,0.0459446
334.8,0.0179213,0.0372993,0.0459656
334.9,0.0179357,0.0372637,0.0459869
335,0.0179498,0.037228,0.0460086
335.1,0.0179637,0.0371923,0.0460307
335.2,0.0179773,0.0371564,0.0460531
335.3,0.0179906,0.0371206,0.0460759
335.4,0.0180037,0.0370846,0.046099
335.5,0.0180165,0.0370487,0.0461225
335.6,0.018029,0.0370127,0.0461463
335.7,0.0180413,0.0369766,0.0461704
335.8,0.0180532,0.0369406,0.0461949
335.9,0.0180649,0.0369045,0.0462197
336,0.0180763,0.0368684,0.0462448
336.1,0.0180874,0.0368323,0.0462702
336.2,0.0180982,0.0367963,0.046296
336.3,0.0181087,0.0367602,0.046322
336.4,0.0181189,0.0367241,0.0463484
336.5,0.0181289,0.0366881,0.046375
336.6,0.0181385,0.0366521,0.046402
336.7,0.0181478,0.0366162,0.0464292
336.8,0.0181568,0.0365803,0.0464567
336.9,0.0181656,0.0365444,0.0464845
337,0.018174,0.0365086,0.0465126
337.1,0.0181821,0.0364729,0.0465409
337.2,0.0181899,0.0364372,0.0465695
337.3,0.0181974,0.0364016,0.0465983
337.4,0.0182046,0.0363661,0.0466274
337.5,0.0182115,0.0363307,0.0466567
337.6,0.018218,0.0362954,0.0466863
337.7,0.0182243,0.0362602,0.0467161
337.8,0.0182302,0.0362251,0.0467462
337.9,0.0182358,0.0361901,0.0467764
338,0.0182411,0.0361553,0.0468069
338.1,0.0182461,0.0361205,0.0468376
338.2,0.0182508,0.0360859,0.0468685
338.3,0.0182551,0.0360515,0.0468996
338.4,0.0182591,0.0360172,0.0469309
338.5,0.0182629,0.035983,0.0469624
338.6,0.0182662,0.035949,0.0469941
338.7,0.0182693,0.0359152,0.0470259
338.8,0.018272,0.0358815,0.0470579
338.9,0.0182745,0.035848,0.0470901
339,0.0182766,0.0358147,0.0471224
339.1,0.0182784,0.0357816,0.0471549
339.2,0.0182798,0.0357486,0.0471875
339.3,0.018281,0.0357159,0.0472203
339.4,0.0182818,0.0356834,0.0472532
339.5,0.0182823,0.0356511,0.0472863
339.6,0.0182824,0.035619,0.0473194
339.7,0.0182823,0.0355871,0.0473527
339.8,0.0182818,0.0355554,0.0473861
339.9,0.0182811,0.035524,0.0474196
340,0.01828,0.0354928,0.0474532
340.1,0.0182786,0.0354619,0.0474868
340.2,0.0182768,0.0354312,0.0475206
340.3,0.0182748,0.0354007,0.0475544
340.4,0.0182724,0.0353705,0.0475883
340.5,0.0182697,0.0353406,0.0476223
340.6,0.0182668,0.035311,0.0476564
340.7,0.0182635,0.0352816,0.0476905
340.8,0.0182598,0.0352524,0.0477246
340.9,0.0182559,0.0352236,0.0477588
341,0.0182517,0.0351951,0.047793
341.1,0.0182472,0.0351668,0.0478272
341.2,0.0182423,0.0351388,0.0478615
341.3,0.0182372,0.0351112,0.0478958
341.4,0.0182318,0.0350838,0.0479301
341.5,0.018226,0.0350568,0.0479644
341.6,0.01822,0.03503,0.0479987
341.7,0.0182137,0.0350036,0.0480329
341.8,0.018207,0.0349775,0.0480672
341.9,0.0182001,0.0349517,0.0481015
342,0.0181929,0.0349262,0.0481357
342.1,0.0181854,0.0349011,0.0481698
342.2,0.0181776,0.0348763,0.048204
342.3,0.0181696,0.0348519,0.0482381
342.4,0.0181612,0.0348278,0.0482721
342.5,0.0181526,0.034804,0.0483061
342.6,0.0181437,0.0347806,0.04834
342.7,0.0181345,0.0347575,0.0483738
342.8,0.0181251,0.0347348,0.0484076
342.9,0.0181154,0.0347125,0.0484413
343,0.0181054,0.0346905,0.0484748
343.1,0.0180951,0.0346689,0.0485083
343.2,0.0180846,0.0346476,0.0485417
343.3,0.0180739,0.0346268,0.048575
343.4,0.0180629,0.0346062,0.0486082
343.5,0.0180516,0.0345861,0.0486412
343.6,0.0180401,0.0345664,0.0486741
343.7,0.0180283,0.034547,0.0487069
343.8,0.0180163,0.034528,0.0487395
343.9,0.018004,0.0345094,0.048772
344,0.0179915,0.0344912,0.0488044
344.1,0.0179788,0.0344734,0.0488366
344.2,0.0179659,0.034456,0.0488686
344.3,0.0179527,0.034439,0.0489004
344.4,0.0179393,0.0344224,0.0489321
344.5,0.0179257,0.0344062,0.0489636
344.6,0.0179118,0.0343903,0.048995
344.7,0.0178978,0.0343749,0.0490261
344.8,0.0178835,0.0343599,0.049057
344.9,0.017869,0.0343453,0.0490878
345,0.0178543,0.0343311,0.0491183
345.1,0.0178394,0.0343174,0.0491486
345.2,0.0178243,0.034304,0.0491787
345.3,0.0178091,0.0342911,0.0492086
345.4,0.0177936,0.0342785,0.0492383
345.5,0.017778,0.0342664,0.0492677
345.6,0.0177621,0.0342547,0.0492969
345.7,0.0177461,0.0342434,0.0493258
345.8,0.0177299,0.0342326,0.0493545
345.9,0.0177135,0.0342221,0.0493829
346,0.017697,0.0342121,0.0494111
346.1,0.0176803,0.0342025,0.049439
346.2,0.0176635,0.0341934,0.0494667
346.3,0.0176465,0.0341846,0.049494
346.4,0.0176293,0.0341763,0.0495211
346.5,0.017612,0.0341684,0.049548
346.6,0.0175945,0.0341609,0.0495745
346.7,0.0175769,0.0341539,0.0496007
346.8,0.0175592,0.0341473,0.0496267
346.9,0.0175413,0.0341411,0.0496523
347,0.0175233,0.0341354,0.0496777
347.1,0.0175051,0.03413,0.0497027
347.2,0.0174869,0.0341251,0.0497274
347.3,0.0174685,0.0341206,0.0497519
347.4,0.01745,0.0341166,0.049776
347.5,0.0174314,0.034113,0.0497997
347.6,0.0174127,0.0341098,0.0498232
347.7,0.0173939,0.034107,0.0498463
347.8,0.017375,0.0341047,0.049869
347.9,0.017356,0.0341028,0.0498915
348,0.0173369,0.0341013,0.0499136
348.1,0.0173177,0.0341002,0.0499353
348.2,0.0172984,0.0340996,0.0499567
348.3,0.0172791,0.0340993,0.0499778
348.4,0.0172597,0.0340995,0.0499985
348.5,0.0172402,0.0341002,0.0500188
348.6,0.0172206,0.0341012,0.0500388
348.7,0.017201,0.0341027,0.0500584
348.8,0.0171813,0.0341046,0.0500776
348.9,0.0171615,0.0341069,0.0500965
349,0.0171417,0.0341096,0.050115
349.1,0.0171219,0.0341127,0.0501331
349.2,0.017102,0.0341163,0.0501508
349.3,0.0170821,0.0341202,0.0501682
349.4,0.0170621,0.0341246,0.0501851
349.5,0.0170421,0.0341294,0.0502017
349.6,0.0170221,0.0341346,0.0502179
349.7,0.017002,0.0341402,0.0502337
349.8,0.0169819,0.0341462,0.0502491
349.9,0.0169618,0.0341526,0.0502642
350,0.0169417,0.0341594,0.0502788
350.1,0.0169216,0.0341666,0.050293
350.2,0.0169014,0.0341742,0.0503068
350.3,0.0168813,0.0341822,0.0503202
350.4,0.0168612,0.0341906,0.0503332
350.5,0.016841,0.0341994,0.0503458
350.6,0.0168209,0.0342085,0.050358
350.7,0.0168008,0.0342181,0.0503698
350.8,0.0167807,0.034228,0.0503811
350.9,0.0167606,0.0342383,0.0503921
351,0.0167405,0.0342491,0.0504026
351.1,0.0167205,0.0342601,0.0504128
351.2,0.0167005,0.0342716,0.0504225
351.3,0.0166805,0.0342834,0.0504318
351.4,0.0166605,0.0342956,0.0504407
351.5,0.0166406,0.0343082,0.0504491
351.6,0.0166207,0.0343211,0.0504571
351.7,0.0166009,0.0343344,0.0504648
351.8,0.0165811,0.0343481,0.050472
351.9,0.0165614,0.0343621,0.0504787
352,0.0165417,0.0343764,0.0504851
352.1,0.0165221,0.0343911,0.050491
352.2,0.0165026,0.0344062,0.0504965
352.3,0.0164831,0.0344216,0.0505016
352.4,0.0164637,0.0344374,0.0505063
352.5,0.0164443,0.0344534,0.0505105
352.6,0.0164251,0.0344698,0.0505143
352.7,0.0164059,0.0344866,0.0505177
352.8,0.0163867,0.0345037,0.0505207
352.9,0.0163677,0.0345211,0.0505232
353,0.0163488,0.0345388,0.0505253
353.1,0.0163299,0.0345568,0.050527
353.2,0.0163111,0.0345752,0.0505283
353.3,0.0162925,0.0345939,0.0505292
353.4,0.0162739,0.0346128,0.0505296
353.5,0.0162554,0.0346321,0.0505296
353.6,0.016237,0.0346517,0.0505292
353.7,0.0162188,0.0346716,0.0505284
353.8,0.0162006,0.0346917,0.0505272
353.9,0.0161826,0.0347122,0.0505255
354,0.0161646,0.034733,0.0505235
354.1,0.0161468,0.034754,0.050521
354.2,0.0161291,0.0347753,0.0505181
354.3,0.0161115,0.0347969,0.0505148
354.4,0.0160941,0.0348187,0.0505111
354.5,0.0160768,0.0348408,0.050507
354.6,0.0160596,0.0348632,0.0505024
354.7,0.0160425,0.0348858,0.0504975
354.8,0.0160256,0.0349087,0.0504922
354.9,0.0160088,0.0349318,0.0504864
355,0.0159921,0.0349552,0.0504803
355.1,0.0159756,0.0349789,0.0504738
355.2,0.0159592,0.0350027,0.0504668
355.3,0.015943,0.0350268,0.0504595
355.4,0.0159269,0.0350511,0.0504518
355.5,0.015911,0.0350757,0.0504437
355.6,0.0158952,0.0351004,0.0504352
355.7,0.0158796,0.0351254,0.0504263
355.8,0.0158641,0.0351506,0.050417
355.9,0.0158488,0.035176,0.0504074
356,0.0158337,0.0352016,0.0503974
356.1,0.0158187,0.0352274,0.050387
356.2,0.0158039,0.0352534,0.0503762
356.3,0.0157892,0.0352796,0.050365
356.4,0.0157747,0.0353059,0.0503535
356.5,0.0157604,0.0353325,0.0503416
356.6,0.0157463,0.0353592,0.0503294
356.7,0.0157323,0.0353861,0.0503168
356.8,0.0157185,0.0354131,0.0503038
356.9,0.0157049,0.0354403,0.0502905
357,0.0156914,0.0354677,0.0502768
357.1,0.0156782,0.0354952,0.0502628
357.2,0.0156651,0.0355229,0.0502485
357.3,0.0156522,0.0355507,0.0502338
357.4,0.0156395,0.0355786,0.0502187
357.5,0.0156269,0.0356067,0.0502034
357.6,0.0156146,0.0356349,0.0501877
357.7,0.0156024,0.0356632,0.0501716
357.8,0.0155905,0.0356916,0.0501553
357.9,0.0155787,0.0357202,0.0501386
358,0.0155671,0.0357489,0.0501216
358.1,0.0155558,0.0357776,0.0501043
358.2,0.0155446,0.0358065,0.0500866
358.3,0.0155336,0.0358354,0.0500687
358.4,0.0155228,0.0358645,0.0500505
358.5,0.0155122,0.0358936,0.0500319
358.6,0.0155018,0.0359228,0.0500131
358.7,0.0154917,0.0359521,0.049994
358.8,0.0154817,0.0359814,0.0499746
358.9,0.0154719,0.0360108,0.0499549
359,0.0154623,0.0360403,0.0499349
359.1,0.015453,0.0360698,0.0499146
359.2,0.0154438,0.0360994,0.0498941
359.3,0.0154348,0.036129,0.0498733
359.4,0.0154261,0.0361586,0.0498523
359.5,0.0154176,0.0361883,0.0498309
359.6,0.0154093,0.036218,0.0498094
359.7,0.0154011,0.0362477,0.0497875
359.8,0.0153932,0.0362775,0.0497655
359.9,0.0153856,0.0363073,0.0497432
360,0.0153781,0.036337,0.0497206
360.1,0.0153708,0.0363668,0.0496978
360.2,0.0153638,0.0363966,0.0496748
360.3,0.015357,0.0364263,0.0496516
360.4,0.0153504,0.0364561,0.0496281
360.5,0.015344,0.0364858,0.0496044
360.6,0.0153378,0.0365155,0.0495805
360.7,0.0153319,0.0365452,0.0495564
360.8,0.0153261,0.0365749,0.0495321
360.9,0.0153206,0.0366045,0.0495076
361,0.0153153,0.0366341,0.0494829
361.1,0.0153102,0.0366636,0.049458
361.2,0.0153054,0.0366931,0.0494329
361.3,0.0153007,0.0367225,0.0494077
361.4,0.0152963,0.0367518,0.0493822
361.5,0.0152921,0.0367811,0.0493566
361.6,0.0152882,0.0368103,0.0493309
361.7,0.0152844,0.0368395,0.049305
361.8,0.0152809,0.0368685,0.0492789
361.9,0.0152776,0.0368975,0.0492526
362,0.0152745,0.0369264,0.0492262
362.1,0.0152716,0.0369552,0.0491997
362.2,0.015269,0.0369839,0.0491731
362.3,0.0152666,0.0370124,0.0491463
362.4,0.0152644,0.0370409,0.0491193
362.5,0.0152624,0.0370693,0.0490923
362.6,0.0152607,0.0370975,0.0490651
362.7,0.0152592,0.0371256,0.0490378
362.8,0.0152579,0.0371536,0.0490105
362.9,0.0152568,0.0371814,0.048983
363,0.0152559,0.0372091,0.0489554
363.1,0.0152553,0.0372367,0.0489277
363.2,0.0152549,0.0372641,0.0488999
363.3,0.0152547,0.0372914,0.0488721
363.4,0.0152547,0.0373185,0.0488441
363.5,0.015255,0.0373454,0.0488161
363.6,0.0152555,0.0373722,0.048788
363.7,0.0152562,0.0373988,0.0487599
363.8,0.0152571,0.0374252,0.0487317
363.9,0.0152582,0.0374515,0.0487034
364,0.0152596,0.0374775,0.0486751
364.1,0.0152611,0.0375034,0.0486467
364.2,0.0152629,0.0375291,0.0486183
364.3,0.0152649,0.0375546,0.0485899
364.4,0.0152672,0.0375799,0.0485615
364.5,0.0152696,0.037605,0.048533
364.6,0.0152723,0.0376298,0.0485045
364.7,0.0152752,0.0376545,0.0484759
364.8,0.0152783,0.0376789,0.0484474
364.9,0.0152816,0.0377032,0.0484189
365,0.0152851,0.0377271,0.0483903
365.1,0.0152888,0.0377509,0.0483618
365.2,0.0152928,0.0377744,0.0483333
365.3,0.0152969,0.0377977,0.0483048
365.4,0.0153013,0.0378208,0.0482763
365.5,0.0153059,0.0378436,0.0482478
365.6,0.0153107,0.0378661,0.0482193
365.7,0.0153157,0.0378884,0.0481909
365.8,0.0153209,0.0379105,0.0481626
365.9,0.0153263,0.0379323,0.0481342
366,0.0153319,0.0379538,0.0481059
366.1,0.0153378,0.0379751,0.0480777
366.2,0.0153438,0.037996,0.0480495
366.3,0.01535,0.0380168,0.0480214
366.4,0.0153565,0.0380372,0.0479934
366.5,0.0153631,0.0380573,0.0479654
366.6,0.0153699,0.0380772,0.0479375
366.7,0.015377,0.0380968,0.0479096
366.8,0.0153842,0.0381161,0.0478819
366.9,0.0153916,0.0381351,0.0478542
367,0.0153992,0.0381537,0.0478267
367.1,0.015407,0.0381721,0.0477992
367.2,0.015415,0.0381902,0.0477719
367.3,0.0154232,0.038208,0.0477446
367.4,0.0154316,0.0382255,0.0477175
367.5,0.0154402,0.0382427,0.0476904
367.6,0.015449,0.0382595,0.0476635
367.7,0.0154579,0.038276,0.0476367
367.8,0.015467,0.0382922,0.0476101
367.9,0.0154764,0.0383081,0.0475836
368,0.0154859,0.0383237,0.0475572
368.1,0.0154955,0.0383389,0.0475309
368.2,0.0155054,0.0383538,0.0475048
368.3,0.0155154,0.0383684,0.0474789
368.4,0.0155256,0.0383826,0.0474531
368.5,0.015536,0.0383965,0.0474275
368.6,0.0155465,0.0384101,0.047402
368.7,0.0155573,0.0384233,0.0473767
368.8,0.0155681,0.0384362,0.0473515
368.9,0.0155792,0.0384487,0.0473266
369,0.0155904,0.0384609,0.0473018
369.1,0.0156018,0.0384727,0.0472772
369.2,0.0156133,0.0384842,0.0472528
369.3,0.015625,0.0384953,0.0472285
369.4,0.0156369,0.0385061,0.0472045
369.5,0.0156489,0.0385165,0.0471807
369.6,0.0156611,0.0385265,0.047157
369.7,0.0156734,0.0385362,0.0471336
369.8,0.0156859,0.0385455,0.0471104
369.9,0.0156985,0.0385545,0.0470874
370,0.0157113,0.0385631,0.0470646
370.1,0.0157242,0.0385713,0.047042
370.2,0.0157372,0.0385792,0.0470197
370.3,0.0157504,0.0385867,0.0469976
370.4,0.0157637,0.0385938,0.0469757
370.5,0.0157772,0.0386006,0.046954
370.6,0.0157908,0.038607,0.0469326
370.7,0.0158045,0.038613,0.0469114
370.8,0.0158184,0.0386187,0.0468905
370.9,0.0158324,0.0386239,0.0468698
371,0.0158465,0.0386288,0.0468494
371.1,0.0158607,0.0386334,0.0468292
371.2,0.015875,0.0386375,0.0468092
371.3,0.0158895,0.0386413,0.0467896
371.4,0.0159041,0.0386447,0.0467702
371.5,0.0159188,0.0386477,0.046751
371.6,0.0159336,0.0386504,0.0467321
371.7,0.0159485,0.0386526,0.0467135
371.8,0.0159635,0.0386545,0.0466952
371.9,0.0159787,0.038656,0.0466771
372,0.0159939,0.0386572,0.0466594
372.1,0.0160092,0.0386579,0.0466419
372.2,0.0160246,0.0386583,0.0466247
372.3,0.0160401,0.0386583,0.0466077
372.4,0.0160557,0.0386579,0.0465911
372.5,0.0160714,0.0386572,0.0465748
372.6,0.0160872,0.0386561,0.0465587
372.7,0.016103,0.0386546,0.046543
372.8,0.016119,0.0386527,0.0465275
372.9,0.016135,0.0386505,0.0465124
373,0.0161511,0.0386479,0.0464975
373.1,0.0161672,0.0386449,0.046483
373.2,0.0161835,0.0386415,0.0464688
373.3,0.0161998,0.0386378,0.0464549
373.4,0.0162161,0.0386337,0.0464413
373.5,0.0162325,0.0386292,0.046428
373.6,0.016249,0.0386244,0.046415
373.7,0.0162656,0.0386192,0.0464023
373.8,0.0162821,0.0386136,0.04639
373.9,0.0162988,0.0386077,0.046378
374,0.0163155,0.0386014,0.0463663
374.1,0.0163322,0.0385947,0.0463549
374.2,0.016349,0.0385877,0.0463439
374.3,0.0163658,0.0385804,0.0463332
374.4,0.0163826,0.0385726,0.0463228
374.5,0.0163995,0.0385646,0.0463127
374.6,0.0164164,0.0385561,0.046303
374.7,0.0164333,0.0385474,0.0462936
374.8,0.0164503,0.0385382,0.0462846
374.9,0.0164673,0.0385288,0.0462759
375,0.0164843,0.0385189,0.0462675
375.1,0.0165013,0.0385088,0.0462595
375.2,0.0165183,0.0384983,0.0462518
375.3,0.0165353,0.0384874,0.0462444
375.4,0.0165524,0.0384763,0.0462374
375.5,0.0165694,0.0384648,0.0462307
375.6,0.0165864,0.0384529,0.0462244
375.7,0.0166035,0.0384408,0.0462184
375.8,0.0166205,0.0384283,0.0462128
375.9,0.0166375,0.0384155,0.0462075
376,0.0166545,0.0384023,0.0462026
376.1,0.0166715,0.0383889,0.046198
376.2,0.0166885,0.0383751,0.0461937
376.3,0.0167055,0.038361,0.0461898
376.4,0.0167224,0.0383466,0.0461862
376.5,0.0167393,0.0383319,0.046183
376.6,0.0167562,0.0383169,0.0461802
376.7,0.016773,0.0383016,0.0461777
376.8,0.0167898,0.0382861,0.0461755
376.9,0.0168065,0.0382702,0.0461737
377,0.0168233,0.038254,0.0461722
377.1,0.0168399,0.0382375,0.0461711
377.2,0.0168565,0.0382208,0.0461704
377.3,0.0168731,0.0382037,0.0461699
377.4,0.0168896,0.0381864,0.0461699
377.5,0.0169061,0.0381689,0.0461702
377.6,0.0169225,0.038151,0.0461708
377.7,0.0169388,0.0381329,0.0461718
377.8,0.0169551,0.0381145,0.0461731
377.9,0.0169713,0.0380959,0.0461747
378,0.0169874,0.038077,0.0461768
378.1,0.0170034,0.0380578,0.0461791
378.2,0.0170194,0.0380385,0.0461818
378.3,0.0170353,0.0380188,0.0461849
378.4,0.0170511,0.0379989,0.0461883
378.5,0.0170668,0.0379788,0.046192
378.6,0.0170824,0.0379585,0.0461961
378.7,0.0170979,0.0379379,0.0462005
378.8,0.0171133,0.0379171,0.0462053
378.9,0.0171286,0.0378961,0.0462103
379,0.0171439,0.0378749,0.0462158
379.1,0.017159,0.0378534,0.0462215
379.2,0.017174,0.0378318,0.0462276
379.3,0.0171889,0.0378099,0.0462341
379.4,0.0172037,0.0377879,0.0462408
379.5,0.0172183,0.0377657,0.0462479
379.6,0.0172329,0.0377432,0.0462554
379.7,0.0172473,0.0377206,0.0462631
379.8,0.0172616,0.0376978,0.0462712
379.9,0.0172758,0.0376748,0.0462796
380,0.0172898,0.0376517,0.0462883
380.1,0.0173037,0.0376284,0.0462974
380.2,0.0173175,0.0376049,0.0463067
380.3,0.0173311,0.0375813,0.0463164
380.4,0.0173446,0.0375575,0.0463264
380.5,0.0173579,0.0375335,0.0463367
380.6,0.0173711,0.0375094,0.0463473
380.7,0.0173842,0.0374852,0.0463583
380.8,0.0173971,0.0374609,0.0463695
380.9,0.0174098,0.0374364,0.046381
381,0.0174224,0.0374117,0.0463929
381.1,0.0174348,0.037387,0.046405
381.2,0.0174471,0.0373621,0.0464175
381.3,0.0174592,0.0373372,0.0464302
381.4,0.0174711,0.0373121,0.0464432
381.5,0.0174829,0.0372869,0.0464566
381.6,0.0174945,0.0372617,0.0464702
381.7,0.0175059,0.0372363,0.0464841
381.8,0.0175172,0.0372108,0.0464982
381.9,0.0175283,0.0371853,0.0465127
382,0.0175392,0.0371597,0.0465274
382.1,0.0175499,0.037134,0.0465424
382.2,0.0175604,0.0371082,0.0465577
382.3,0.0175708,0.0370824,0.0465732
382.4,0.0175809,0.0370565,0.046589
382.5,0.0175909,0.0370306,0.0466051
382.6,0.0176007,0.0370046,0.0466214
382.7,0.0176103,0.0369786,0.046638
382.8,0.0176197,0.0369525,0.0466549
382.9,0.0176289,0.0369264,0.0466719
383,0.0176379,0.0369003,0.0466893
383.1,0.0176467,0.0368741,0.0467069
383.2,0.0176553,0.036848,0.0467247
383.3,0.0176637,0.0368218,0.0467427
383.4,0.0176719,0.0367956,0.046761
383.5,0.0176799,0.0367694,0.0467795
383.6,0.0176876,0.0367432,0.0467983
383.7,0.0176952,0.0367169,0.0468172
383.8,0.0177026,0.0366908,0.0468364
383.9,0.0177097,0.0366646,0.0468558
384,0.0177167,0.0366384,0.0468754
384.1,0.0177234,0.0366123,0.0468953
384.2,0.0177299,0.0365862,0.0469153
384.3,0.0177362,0.0365601,0.0469355
384.4,0.0177423,0.036534,0.0469559
384.5,0.0177482,0.036508,0.0469766
384.6,0.0177538,0.0364821,0.0469974
384.7,0.0177593,0.0364562,0.0470184
384.8,0.0177645,0.0364303,0.0470395
384.9,0.0177694,0.0364046,0.0470609
385,0.0177742,0.0363788,0.0470824
385.1,0.0177787,0.0363532,0.0471041
385.2,0.0177831,0.0363276,0.0471259
385.3,0.0177872,0.0363021,0.047148
385.4,0.017791,0.0362767,0.0471701
385.5,0.0177947,0.0362514,0.0471925
385.6,0.0177981,0.0362261,0.0472149
385.7,0.0178013,0.036201,0.0472376
385.8,0.0178042,0.036176,0.0472603
385.9,0.017807,0.036151,0.0472832
386,0.0178095,0.0361262,0.0473063
386.1,0.0178118,0.0361015,0.0473294
386.2,0.0178138,0.0360769,0.0473527
386.3,0.0178157,0.0360525,0.0473761
386.4,0.0178173,0.0360281,0.0473996
386.5,0.0178186,0.0360039,0.0474233
386.6,0.0178198,0.0359798,0.047447
386.7,0.0178207,0.0359559,0.0474708
386.8,0.0178214,0.0359321,0.0474948
386.9,0.0178219,0.0359085,0.0475188
387,0.0178221,0.035885,0.0475429
387.1,0.0178221,0.0358617,0.0475671
387.2,0.0178219,0.0358385,0.0475914
387.3,0.0178214,0.0358155,0.0476157
387.4,0.0178208,0.0357926,0.0476402
387.5,0.0178199,0.0357699,0.0476647
387.6,0.0178188,0.0357474,0.0476892
387.7,0.0178174,0.0357251,0.0477138
387.8,0.0178159,0.035703,0.0477385
387.9,0.0178141,0.035681,0.0477632
388,0.0178121,0.0356593,0.0477879
388.1,0.0178098,0.0356377,0.0478127
388.2,0.0178074,0.0356163,0.0478376
388.3,0.0178047,0.0355951,0.0478624
388.4,0.0178018,0.0355742,0.0478873
388.5,0.0177987,0.0355534,0.0479122
388.6,0.0177954,0.0355328,0.0479371
388.7,0.0177918,0.0355125,0.0479621
388.8,0.0177881,0.0354923,0.047987
388.9,0.0177841,0.0354724,0.0480119
389,0.0177799,0.0354528,0.0480369
389.1,0.0177755,0.0354333,0.0480618
389.2,0.0177709,0.0354141,0.0480867
389.3,0.0177661,0.0353951,0.0481117
389.4,0.0177611,0.0353763,0.0481365
389.5,0.0177559,0.0353578,0.0481614
