Time,Species.1,Species.2,Species.3,Species.4,Species.5,Species.6,Species.7
147,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
147.1,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
147.2,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
147.3,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
147.4,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
147.5,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
147.6,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
147.7,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
147.8,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
147.9,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
148,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
148.1,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
148.2,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
148.3,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
148.4,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
148.5,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
148.6,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
148.7,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
148.8,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
148.9,31.6228,7.24436,3.46737,1.44541,0.933254,0.933254,1.20226
149,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
149.1,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
149.2,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
149.3,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
149.4,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
149.5,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
149.6,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
149.7,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
149.8,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
149.9,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
150,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
150.1,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
150.2,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
150.3,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
150.4,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
150.5,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
150.6,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
150.7,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
150.8,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
150.9,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
151,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
151.1,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
151.2,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
151.3,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
151.4,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
151.5,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
151.6,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
151.7,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
151.8,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
151.9,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
152,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
152.1,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
152.2,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
152.3,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
152.4,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
152.5,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
152.6,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
152.7,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
152.8,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
152.9,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
153,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
153.1,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
153.2,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
153.3,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
153.4,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
153.5,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
153.6,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
153.7,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
153.8,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
153.9,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
154,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
154.1,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
154.2,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
154.3,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
154.4,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
154.5,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
154.6,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
154.7,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
154.8,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
154.9,31.6228,7.24436,3.46737,1.44542,0.933254,0.933254,1.20226
155,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
155.1,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
155.2,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
155.3,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
155.4,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
155.5,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
155.6,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
155.7,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
155.8,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
155.9,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
156,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
156.1,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
156.2,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
156.3,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
156.4,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
156.5,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
156.6,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
156.7,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
156.8,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
156.9,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
157,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
157.1,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
157.2,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
157.3,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
157.4,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
157.5,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
157.6,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
157.7,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
157.8,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
157.9,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
158,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
158.1,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
158.2,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
158.3,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
158.4,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
158.5,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
158.6,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
158.7,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
158.8,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
158.9,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
159,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
159.1,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
159.2,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
159.3,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
159.4,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
159.5,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
159.6,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
159.7,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
159.8,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
159.9,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
160,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
160.1,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
160.2,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
160.3,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
160.4,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
160.5,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
160.6,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
160.7,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
160.8,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
160.9,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
161,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
161.1,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
161.2,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
161.3,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
161.4,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
161.5,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
161.6,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
161.7,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
161.8,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
161.9,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
162,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
162.1,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
162.2,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
162.3,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
162.4,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
162.5,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
162.6,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
162.7,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
162.8,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
162.9,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
163,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
163.1,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
163.2,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
163.3,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
163.4,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
163.5,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
163.6,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
163.7,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
163.8,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
163.9,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
164,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
164.1,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
164.2,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
164.3,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
164.4,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
164.5,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
164.6,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
164.7,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
164.8,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
164.9,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
165,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
165.1,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
165.2,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
165.3,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
165.4,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
165.5,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
165.6,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
165.7,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
165.8,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
165.9,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
166,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
166.1,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
166.2,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
166.3,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
166.4,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
166.5,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
166.6,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
166.7,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
166.8,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
166.9,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
167,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
167.1,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
167.2,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
167.3,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
167.4,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
167.5,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
167.6,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
167.7,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
167.8,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
167.9,31.6228,7.24436,3.46737,1.44543,0.933254,0.933254,1.20226
168,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
168.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
168.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
168.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
168.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
168.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
168.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
168.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
168.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
168.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
169,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
169.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
169.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
169.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
169.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
169.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
169.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
169.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
169.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
169.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
170,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
170.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
170.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
170.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
170.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
170.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
170.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
170.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
170.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
170.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
171,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
171.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
171.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
171.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
171.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
171.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
171.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
171.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
171.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
171.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
172,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
172.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
172.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
172.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
172.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
172.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
172.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
172.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
172.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
172.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
173,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
173.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
173.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
173.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
173.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
173.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
173.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
173.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
173.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
173.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
174,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
174.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
174.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
174.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
174.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
174.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
174.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
174.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
174.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
174.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
175,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
175.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
175.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
175.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
175.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
175.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
175.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
175.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
175.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
175.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
176,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
176.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
176.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
176.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
176.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
176.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
176.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
176.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
176.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
176.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
177,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
177.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
177.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
177.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
177.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
177.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
177.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
177.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
177.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
177.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
178,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
178.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
178.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
178.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
178.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
178.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
178.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
178.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
178.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
178.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
179,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
179.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
179.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
179.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
179.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
179.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
179.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
179.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
179.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
179.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
180,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
180.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
180.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
180.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
180.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
180.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
180.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
180.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
180.8,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
180.9,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
181,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
181.1,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
181.2,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
181.3,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
181.4,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
181.5,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
181.6,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
181.7,31.6228,7.24436,3.46737,1.44544,0.933254,0.933254,1.20226
