time,total_AbsAbun,Shannon
303.9,0.101421,1.45342
304,0.101422,1.45308
304.1,0.101424,1.45275
304.2,0.101425,1.45242
304.3,0.101426,1.45209
304.4,0.101428,1.45176
304.5,0.101429,1.45144
304.6,0.10143,1.45112
304.7,0.101432,1.45081
304.8,0.101433,1.4505
304.9,0.101434,1.45019
305,0.101436,1.44989
305.1,0.101437,1.44959
305.2,0.101438,1.4493
305.3,0.101439,1.449
305.4,0.101441,1.44872
305.5,0.101442,1.44843
305.6,0.101443,1.44815
305.7,0.101444,1.44788
305.8,0.101445,1.44761
305.9,0.101446,1.44734
306,0.101447,1.44708
306.1,0.101448,1.44682
306.2,0.101449,1.44656
306.3,0.10145,1.44631
306.4,0.101451,1.44606
306.5,0.101452,1.44582
306.6,0.101453,1.44558
306.7,0.101454,1.44535
306.8,0.101455,1.44512
306.9,0.101456,1.44489
307,0.101457,1.44467
307.1,0.101458,1.44446
307.2,0.101459,1.44424
307.3,0.101459,1.44403
307.4,0.10146,1.44383
307.5,0.101461,1.44363
307.6,0.101462,1.44344
307.7,0.101463,1.44325
307.8,0.101463,1.44306
307.9,0.101464,1.44288
308,0.101465,1.4427
308.1,0.101465,1.44253
308.2,0.101466,1.44236
308.3,0.101467,1.4422
308.4,0.101467,1.44204
308.5,0.101468,1.44188
308.6,0.101468,1.44173
308.7,0.101469,1.44158
308.8,0.101469,1.44144
308.9,0.10147,1.4413
309,0.10147,1.44117
309.1,0.101471,1.44104
309.2,0.101471,1.44092
309.3,0.101471,1.4408
309.4,0.101472,1.44069
309.5,0.101472,1.44057
309.6,0.101473,1.44047
309.7,0.101473,1.44037
309.8,0.101473,1.44027
309.9,0.101473,1.44018
310,0.101474,1.44009
310.1,0.101474,1.44
310.2,0.101474,1.43992
310.3,0.101474,1.43985
310.4,0.101474,1.43978
310.5,0.101475,1.43971
310.6,0.101475,1.43965
310.7,0.101475,1.43959
310.8,0.101475,1.43954
310.9,0.101475,1.43949
311,0.101475,1.43944
311.1,0.101475,1.4394
311.2,0.101475,1.43937
311.3,0.101475,1.43934
311.4,0.101475,1.43931
311.5,0.101475,1.43929
311.6,0.101475,1.43927
311.7,0.101475,1.43925
311.8,0.101474,1.43924
311.9,0.101474,1.43923
312,0.101474,1.43923
312.1,0.101474,1.43923
312.2,0.101474,1.43924
312.3,0.101473,1.43925
312.4,0.101473,1.43926
312.5,0.101473,1.43928
312.6,0.101472,1.4393
312.7,0.101472,1.43933
312.8,0.101472,1.43936
312.9,0.101471,1.43939
313,0.101471,1.43943
313.1,0.101471,1.43947
313.2,0.10147,1.43952
313.3,0.10147,1.43957
313.4,0.101469,1.43962
313.5,0.101469,1.43968
313.6,0.101468,1.43974
313.7,0.101467,1.43981
313.8,0.101467,1.43988
313.9,0.101466,1.43995
314,0.101466,1.44003
314.1,0.101465,1.44011
314.2,0.101464,1.44019
314.3,0.101464,1.44028
314.4,0.101463,1.44037
314.5,0.101462,1.44047
314.6,0.101461,1.44057
314.7,0.101461,1.44067
314.8,0.10146,1.44078
314.9,0.101459,1.44089
315,0.101458,1.441
315.1,0.101457,1.44112
315.2,0.101456,1.44124
315.3,0.101456,1.44136
315.4,0.101455,1.44149
315.5,0.101454,1.44162
315.6,0.101453,1.44175
315.7,0.101452,1.44189
315.8,0.101451,1.44203
315.9,0.10145,1.44218
316,0.101449,1.44232
316.1,0.101448,1.44248
316.2,0.101446,1.44263
316.3,0.101445,1.44279
316.4,0.101444,1.44295
316.5,0.101443,1.44311
316.6,0.101442,1.44328
316.7,0.101441,1.44345
316.8,0.101439,1.44362
316.9,0.101438,1.4438
317,0.101437,1.44398
317.1,0.101436,1.44416
317.2,0.101434,1.44435
317.3,0.101433,1.44454
317.4,0.101432,1.44473
317.5,0.10143,1.44492
317.6,0.101429,1.44512
317.7,0.101428,1.44532
317.8,0.101426,1.44553
317.9,0.101425,1.44573
318,0.101424,1.44594
318.1,0.101422,1.44615
318.2,0.101421,1.44637
318.3,0.101419,1.44658
318.4,0.101418,1.4468
318.5,0.101416,1.44703
318.6,0.101415,1.44725
318.7,0.101413,1.44748
318.8,0.101411,1.44771
318.9,0.10141,1.44795
319,0.101408,1.44818
319.1,0.101407,1.44842
319.2,0.101405,1.44866
319.3,0.101403,1.4489
319.4,0.101402,1.44915
319.5,0.1014,1.4494
319.6,0.101398,1.44965
319.7,0.101397,1.4499
319.8,0.101395,1.45016
319.9,0.101393,1.45041
320,0.101392,1.45067
320.1,0.10139,1.45094
320.2,0.101388,1.4512
320.3,0.101386,1.45147
320.4,0.101385,1.45174
320.5,0.101383,1.45201
320.6,0.101381,1.45228
320.7,0.101379,1.45255
320.8,0.101377,1.45283
320.9,0.101375,1.45311
321,0.101374,1.45339
321.1,0.101372,1.45367
321.2,0.10137,1.45396
321.3,0.101368,1.45424
321.4,0.101366,1.45453
321.5,0.101364,1.45482
321.6,0.101362,1.45511
321.7,0.10136,1.45541
321.8,0.101359,1.4557
321.9,0.101357,1.456
322,0.101355,1.4563
322.1,0.101353,1.45659
322.2,0.101351,1.4569
322.3,0.101349,1.4572
322.4,0.101347,1.4575
322.5,0.101345,1.45781
322.6,0.101343,1.45811
322.7,0.101341,1.45842
322.8,0.101339,1.45873
322.9,0.101337,1.45904
323,0.101335,1.45935
323.1,0.101333,1.45967
323.2,0.101331,1.45998
323.3,0.101329,1.4603
323.4,0.101327,1.46061
323.5,0.101325,1.46093
323.6,0.101323,1.46125
323.7,0.101321,1.46157
323.8,0.101319,1.46189
323.9,0.101317,1.46221
324,0.101315,1.46253
324.1,0.101313,1.46285
324.2,0.101311,1.46317
324.3,0.101309,1.4635
324.4,0.101307,1.46382
324.5,0.101306,1.46414
324.6,0.101304,1.46447
324.7,0.101302,1.46479
324.8,0.1013,1.46512
324.9,0.101298,1.46544
325,0.101296,1.46577
325.1,0.101294,1.4661
325.2,0.101292,1.46642
325.3,0.10129,1.46675
325.4,0.101288,1.46708
325.5,0.101286,1.4674
325.6,0.101284,1.46773
325.7,0.101282,1.46806
325.8,0.10128,1.46838
325.9,0.101278,1.46871
326,0.101277,1.46903
326.1,0.101275,1.46936
326.2,0.101273,1.46968
326.3,0.101271,1.47001
326.4,0.101269,1.47033
326.5,0.101267,1.47066
326.6,0.101266,1.47098
326.7,0.101264,1.4713
326.8,0.101262,1.47162
326.9,0.10126,1.47195
327,0.101258,1.47227
327.1,0.101257,1.47259
327.2,0.101255,1.4729
327.3,0.101253,1.47322
327.4,0.101252,1.47354
327.5,0.10125,1.47385
327.6,0.101248,1.47417
327.7,0.101246,1.47448
327.8,0.101245,1.47479
327.9,0.101243,1.4751
328,0.101242,1.47541
328.1,0.10124,1.47572
328.2,0.101238,1.47603
328.3,0.101237,1.47633
328.4,0.101235,1.47663
328.5,0.101234,1.47693
328.6,0.101232,1.47723
328.7,0.101231,1.47753
328.8,0.101229,1.47783
328.9,0.101228,1.47812
329,0.101226,1.47841
329.1,0.101225,1.4787
329.2,0.101224,1.47899
329.3,0.101222,1.47928
329.4,0.101221,1.47956
329.5,0.10122,1.47984
329.6,0.101218,1.48012
329.7,0.101217,1.4804
329.8,0.101216,1.48067
329.9,0.101215,1.48094
330,0.101213,1.48121
330.1,0.101212,1.48148
330.2,0.101211,1.48174
330.3,0.10121,1.48201
330.4,0.101209,1.48226
330.5,0.101208,1.48252
330.6,0.101207,1.48277
330.7,0.101206,1.48302
330.8,0.101204,1.48327
330.9,0.101204,1.48351
331,0.101203,1.48375
331.1,0.101202,1.48399
331.2,0.101201,1.48423
331.3,0.1012,1.48446
331.4,0.101199,1.48469
331.5,0.101198,1.48491
331.6,0.101197,1.48513
331.7,0.101197,1.48535
331.8,0.101196,1.48556
331.9,0.101195,1.48578
332,0.101194,1.48598
332.1,0.101194,1.48619
332.2,0.101193,1.48639
332.3,0.101192,1.48658
332.4,0.101192,1.48677
332.5,0.101191,1.48696
332.6,0.101191,1.48715
332.7,0.10119,1.48733
332.8,0.10119,1.48751
332.9,0.101189,1.48768
333,0.101189,1.48785
333.1,0.101188,1.48801
333.2,0.101188,1.48817
333.3,0.101188,1.48833
333.4,0.101187,1.48848
333.5,0.101187,1.48863
333.6,0.101187,1.48878
333.7,0.101187,1.48892
333.8,0.101187,1.48905
333.9,0.101186,1.48918
334,0.101186,1.48931
334.1,0.101186,1.48943
334.2,0.101186,1.48955
334.3,0.101186,1.48966
334.4,0.101186,1.48977
334.5,0.101186,1.48988
334.6,0.101186,1.48998
334.7,0.101186,1.49007
334.8,0.101186,1.49016
334.9,0.101186,1.49025
335,0.101186,1.49033
335.1,0.101187,1.49041
335.2,0.101187,1.49048
335.3,0.101187,1.49055
335.4,0.101187,1.49061
335.5,0.101188,1.49067
335.6,0.101188,1.49073
335.7,0.101188,1.49077
335.8,0.101189,1.49082
335.9,0.101189,1.49086
336,0.101189,1.49089
336.1,0.10119,1.49092
336.2,0.10119,1.49095
336.3,0.101191,1.49097
336.4,0.101191,1.49099
336.5,0.101192,1.491
336.6,0.101193,1.491
336.7,0.101193,1.491
336.8,0.101194,1.491
336.9,0.101194,1.49099
337,0.101195,1.49098
337.1,0.101196,1.49096
337.2,0.101197,1.49094
337.3,0.101197,1.49091
337.4,0.101198,1.49088
337.5,0.101199,1.49084
337.6,0.1012,1.4908
337.7,0.101201,1.49076
337.8,0.101202,1.49071
337.9,0.101202,1.49065
338,0.101203,1.49059
338.1,0.101204,1.49053
338.2,0.101205,1.49046
338.3,0.101206,1.49038
338.4,0.101207,1.4903
338.5,0.101208,1.49022
338.6,0.101209,1.49013
338.7,0.10121,1.49004
338.8,0.101211,1.48994
338.9,0.101213,1.48984
339,0.101214,1.48974
339.1,0.101215,1.48963
339.2,0.101216,1.48951
339.3,0.101217,1.48939
339.4,0.101218,1.48927
339.5,0.10122,1.48914
339.6,0.101221,1.48901
339.7,0.101222,1.48887
339.8,0.101223,1.48873
339.9,0.101225,1.48859
340,0.101226,1.48844
340.1,0.101227,1.48829
340.2,0.101229,1.48813
340.3,0.10123,1.48797
340.4,0.101231,1.4878
340.5,0.101233,1.48763
340.6,0.101234,1.48746
340.7,0.101235,1.48728
340.8,0.101237,1.4871
340.9,0.101238,1.48692
341,0.10124,1.48673
341.1,0.101241,1.48654
341.2,0.101243,1.48635
341.3,0.101244,1.48615
341.4,0.101246,1.48594
341.5,0.101247,1.48574
341.6,0.101249,1.48553
341.7,0.10125,1.48532
341.8,0.101252,1.4851
341.9,0.101253,1.48488
342,0.101255,1.48466
342.1,0.101256,1.48444
342.2,0.101258,1.48421
342.3,0.10126,1.48398
342.4,0.101261,1.48374
342.5,0.101263,1.4835
342.6,0.101264,1.48326
342.7,0.101266,1.48302
342.8,0.101267,1.48277
342.9,0.101269,1.48253
343,0.101271,1.48227
343.1,0.101272,1.48202
343.2,0.101274,1.48176
343.3,0.101276,1.48151
343.4,0.101277,1.48124
343.5,0.101279,1.48098
343.6,0.101281,1.48071
343.7,0.101282,1.48045
343.8,0.101284,1.48018
343.9,0.101285,1.4799
344,0.101287,1.47963
344.1,0.101289,1.47935
344.2,0.10129,1.47908
344.3,0.101292,1.4788
344.4,0.101294,1.47851
344.5,0.101295,1.47823
344.6,0.101297,1.47795
344.7,0.101299,1.47766
344.8,0.1013,1.47737
344.9,0.101302,1.47708
345,0.101304,1.47679
345.1,0.101305,1.4765
345.2,0.101307,1.47621
345.3,0.101309,1.47591
345.4,0.10131,1.47562
345.5,0.101312,1.47532
345.6,0.101314,1.47502
345.7,0.101315,1.47472
345.8,0.101317,1.47442
345.9,0.101319,1.47412
346,0.10132,1.47382
346.1,0.101322,1.47352
346.2,0.101323,1.47322
346.3,0.101325,1.47292
346.4,0.101327,1.47261
346.5,0.101328,1.47231
346.6,0.10133,1.47201
346.7,0.101332,1.4717
346.8,0.101333,1.4714
346.9,0.101335,1.47109
347,0.101336,1.47079
347.1,0.101338,1.47048
347.2,0.101339,1.47018
347.3,0.101341,1.46987
347.4,0.101343,1.46957
347.5,0.101344,1.46927
347.6,0.101346,1.46896
347.7,0.101347,1.46866
347.8,0.101349,1.46836
347.9,0.10135,1.46805
348,0.101352,1.46775
348.1,0.101353,1.46745
348.2,0.101355,1.46715
348.3,0.101356,1.46685
348.4,0.101358,1.46655
348.5,0.101359,1.46625
348.6,0.101361,1.46595
348.7,0.101362,1.46566
348.8,0.101363,1.46536
348.9,0.101365,1.46507
349,0.101366,1.46477
349.1,0.101368,1.46448
349.2,0.101369,1.46419
349.3,0.10137,1.4639
349.4,0.101372,1.46361
349.5,0.101373,1.46333
349.6,0.101375,1.46304
349.7,0.101376,1.46276
349.8,0.101377,1.46247
349.9,0.101379,1.46219
350,0.10138,1.46191
350.1,0.101381,1.46163
350.2,0.101382,1.46136
350.3,0.101384,1.46108
350.4,0.101385,1.46081
350.5,0.101386,1.46054
350.6,0.101387,1.46027
350.7,0.101389,1.46
350.8,0.10139,1.45974
350.9,0.101391,1.45948
351,0.101392,1.45922
351.1,0.101393,1.45896
351.2,0.101395,1.4587
351.3,0.101396,1.45845
351.4,0.101397,1.45819
351.5,0.101398,1.45794
351.6,0.101399,1.4577
351.7,0.1014,1.45745
351.8,0.101401,1.45721
351.9,0.101402,1.45697
352,0.101403,1.45673
352.1,0.101404,1.45649
352.2,0.101405,1.45626
352.3,0.101406,1.45603
352.4,0.101407,1.4558
352.5,0.101408,1.45558
352.6,0.101409,1.45535
352.7,0.10141,1.45513
352.8,0.101411,1.45492
352.9,0.101412,1.4547
353,0.101413,1.45449
353.1,0.101414,1.45428
353.2,0.101415,1.45407
353.3,0.101416,1.45387
353.4,0.101416,1.45367
353.5,0.101417,1.45347
353.6,0.101418,1.45328
353.7,0.101419,1.45308
353.8,0.10142,1.45289
353.9,0.10142,1.45271
354,0.101421,1.45252
354.1,0.101422,1.45234
354.2,0.101423,1.45217
354.3,0.101423,1.45199
354.4,0.101424,1.45182
354.5,0.101425,1.45165
354.6,0.101425,1.45149
354.7,0.101426,1.45133
354.8,0.101426,1.45117
354.9,0.101427,1.45101
355,0.101428,1.45086
355.1,0.101428,1.45071
355.2,0.101429,1.45057
355.3,0.101429,1.45042
355.4,0.10143,1.45028
355.5,0.10143,1.45015
355.6,0.101431,1.45001
355.7,0.101431,1.44988
355.8,0.101432,1.44976
355.9,0.101432,1.44963
356,0.101433,1.44951
356.1,0.101433,1.44939
356.2,0.101433,1.44928
356.3,0.101434,1.44917
356.4,0.101434,1.44906
356.5,0.101434,1.44896
356.6,0.101435,1.44886
356.7,0.101435,1.44876
356.8,0.101435,1.44867
356.9,0.101436,1.44858
357,0.101436,1.44849
357.1,0.101436,1.4484
357.2,0.101436,1.44832
357.3,0.101437,1.44824
357.4,0.101437,1.44817
357.5,0.101437,1.4481
357.6,0.101437,1.44803
357.7,0.101437,1.44797
357.8,0.101437,1.4479
357.9,0.101437,1.44785
358,0.101438,1.44779
358.1,0.101438,1.44774
358.2,0.101438,1.44769
358.3,0.101438,1.44765
358.4,0.101438,1.4476
358.5,0.101438,1.44757
358.6,0.101438,1.44753
358.7,0.101438,1.4475
358.8,0.101438,1.44747
358.9,0.101438,1.44744
359,0.101438,1.44742
359.1,0.101437,1.4474
359.2,0.101437,1.44739
359.3,0.101437,1.44737
359.4,0.101437,1.44737
359.5,0.101437,1.44736
359.6,0.101437,1.44736
359.7,0.101436,1.44736
359.8,0.101436,1.44736
359.9,0.101436,1.44737
360,0.101436,1.44737
360.1,0.101435,1.44739
360.2,0.101435,1.4474
360.3,0.101435,1.44742
360.4,0.101435,1.44744
360.5,0.101434,1.44747
360.6,0.101434,1.4475
360.7,0.101433,1.44753
360.8,0.101433,1.44756
360.9,0.101433,1.4476
361,0.101432,1.44764
361.1,0.101432,1.44768
361.2,0.101431,1.44773
361.3,0.101431,1.44778
361.4,0.10143,1.44783
361.5,0.10143,1.44788
361.6,0.101429,1.44794
361.7,0.101429,1.448
361.8,0.101428,1.44807
361.9,0.101428,1.44813
362,0.101427,1.4482
362.1,0.101427,1.44827
362.2,0.101426,1.44835
362.3,0.101425,1.44843
362.4,0.101425,1.44851
362.5,0.101424,1.44859
362.6,0.101423,1.44868
362.7,0.101423,1.44877
362.8,0.101422,1.44886
362.9,0.101421,1.44895
363,0.10142,1.44905
363.1,0.10142,1.44915
363.2,0.101419,1.44925
363.3,0.101418,1.44936
363.4,0.101417,1.44946
363.5,0.101417,1.44958
363.6,0.101416,1.44969
363.7,0.101415,1.4498
363.8,0.101414,1.44992
363.9,0.101413,1.45004
364,0.101412,1.45016
364.1,0.101411,1.45029
364.2,0.10141,1.45042
364.3,0.101409,1.45055
364.4,0.101409,1.45068
364.5,0.101408,1.45082
364.6,0.101407,1.45095
364.7,0.101406,1.45109
364.8,0.101405,1.45124
364.9,0.101404,1.45138
365,0.101403,1.45153
365.1,0.101402,1.45168
365.2,0.1014,1.45183
365.3,0.101399,1.45198
365.4,0.101398,1.45214
365.5,0.101397,1.4523
365.6,0.101396,1.45246
365.7,0.101395,1.45262
365.8,0.101394,1.45278
365.9,0.101393,1.45295
366,0.101392,1.45312
366.1,0.101391,1.45329
366.2,0.101389,1.45346
366.3,0.101388,1.45363
366.4,0.101387,1.45381
366.5,0.101386,1.45399
366.6,0.101385,1.45417
366.7,0.101383,1.45435
366.8,0.101382,1.45454
366.9,0.101381,1.45472
367,0.10138,1.45491
367.1,0.101378,1.4551
367.2,0.101377,1.45529
367.3,0.101376,1.45548
367.4,0.101375,1.45568
367.5,0.101373,1.45588
367.6,0.101372,1.45607
367.7,0.101371,1.45627
367.8,0.101369,1.45647
367.9,0.101368,1.45668
368,0.101367,1.45688
368.1,0.101365,1.45709
368.2,0.101364,1.4573
368.3,0.101363,1.4575
368.4,0.101361,1.45771
368.5,0.10136,1.45793
368.6,0.101359,1.45814
368.7,0.101357,1.45835
368.8,0.101356,1.45857
368.9,0.101354,1.45879
369,0.101353,1.459
369.1,0.101352,1.45922
369.2,0.10135,1.45944
369.3,0.101349,1.45967
369.4,0.101347,1.45989
369.5,0.101346,1.46011
369.6,0.101345,1.46034
369.7,0.101343,1.46056
369.8,0.101342,1.46079
369.9,0.10134,1.46102
370,0.101339,1.46125
370.1,0.101338,1.46148
370.2,0.101336,1.46171
370.3,0.101335,1.46194
370.4,0.101333,1.46217
370.5,0.101332,1.4624
370.6,0.10133,1.46264
370.7,0.101329,1.46287
370.8,0.101328,1.46311
370.9,0.101326,1.46334
371,0.101325,1.46358
371.1,0.101323,1.46382
371.2,0.101322,1.46405
371.3,0.10132,1.46429
371.4,0.101319,1.46453
371.5,0.101318,1.46477
371.6,0.101316,1.46501
371.7,0.101315,1.46525
371.8,0.101313,1.46549
371.9,0.101312,1.46573
372,0.10131,1.46597
372.1,0.101309,1.46621
372.2,0.101308,1.46645
372.3,0.101306,1.46669
372.4,0.101305,1.46693
372.5,0.101303,1.46717
372.6,0.101302,1.46741
372.7,0.101301,1.46765
372.8,0.101299,1.46789
372.9,0.101298,1.46813
373,0.101296,1.46837
373.1,0.101295,1.46861
373.2,0.101294,1.46885
373.3,0.101292,1.46909
373.4,0.101291,1.46933
373.5,0.10129,1.46957
373.6,0.101288,1.46981
373.7,0.101287,1.47005
373.8,0.101286,1.47028
373.9,0.101284,1.47052
374,0.101283,1.47076
374.1,0.101282,1.47099
374.2,0.101281,1.47123
374.3,0.101279,1.47146
374.4,0.101278,1.4717
374.5,0.101277,1.47193
374.6,0.101276,1.47216
374.7,0.101274,1.47239
374.8,0.101273,1.47262
374.9,0.101272,1.47285
375,0.101271,1.47308
375.1,0.10127,1.47331
375.2,0.101268,1.47353
375.3,0.101267,1.47376
375.4,0.101266,1.47398
375.5,0.101265,1.47421
375.6,0.101264,1.47443
375.7,0.101263,1.47465
375.8,0.101262,1.47487
375.9,0.10126,1.47509
376,0.101259,1.4753
376.1,0.101258,1.47552
376.2,0.101257,1.47573
376.3,0.101256,1.47594
376.4,0.101255,1.47615
376.5,0.101254,1.47636
376.6,0.101253,1.47657
376.7,0.101252,1.47677
376.8,0.101251,1.47698
376.9,0.10125,1.47718
377,0.101249,1.47738
377.1,0.101249,1.47758
377.2,0.101248,1.47778
377.3,0.101247,1.47797
377.4,0.101246,1.47816
377.5,0.101245,1.47836
377.6,0.101244,1.47854
377.7,0.101243,1.47873
377.8,0.101243,1.47892
377.9,0.101242,1.4791
378,0.101241,1.47928
378.1,0.10124,1.47946
378.2,0.10124,1.47963
378.3,0.101239,1.47981
378.4,0.101238,1.47998
378.5,0.101238,1.48015
378.6,0.101237,1.48032
378.7,0.101236,1.48048
378.8,0.101236,1.48064
378.9,0.101235,1.4808
379,0.101235,1.48096
379.1,0.101234,1.48111
379.2,0.101233,1.48126
379.3,0.101233,1.48141
379.4,0.101232,1.48156
379.5,0.101232,1.48171
379.6,0.101231,1.48185
379.7,0.101231,1.48199
379.8,0.101231,1.48212
379.9,0.10123,1.48225
380,0.10123,1.48238
380.1,0.101229,1.48251
380.2,0.101229,1.48264
380.3,0.101229,1.48276
380.4,0.101228,1.48288
380.5,0.101228,1.48299
380.6,0.101228,1.48311
380.7,0.101228,1.48322
380.8,0.101227,1.48332
380.9,0.101227,1.48343
381,0.101227,1.48353
381.1,0.101227,1.48363
381.2,0.101227,1.48372
381.3,0.101227,1.48381
381.4,0.101226,1.4839
381.5,0.101226,1.48399
381.6,0.101226,1.48407
381.7,0.101226,1.48415
381.8,0.101226,1.48423
381.9,0.101226,1.4843
382,0.101226,1.48437
382.1,0.101226,1.48444
382.2,0.101226,1.4845
382.3,0.101226,1.48456
382.4,0.101226,1.48461
382.5,0.101227,1.48467
382.6,0.101227,1.48472
382.7,0.101227,1.48476
382.8,0.101227,1.48481
382.9,0.101227,1.48485
383,0.101227,1.48488
383.1,0.101228,1.48492
383.2,0.101228,1.48495
383.3,0.101228,1.48498
383.4,0.101228,1.485
383.5,0.101229,1.48502
383.6,0.101229,1.48504
383.7,0.101229,1.48505
383.8,0.10123,1.48506
383.9,0.10123,1.48506
384,0.101231,1.48507
384.1,0.101231,1.48507
384.2,0.101231,1.48506
384.3,0.101232,1.48506
384.4,0.101232,1.48505
384.5,0.101233,1.48503
384.6,0.101233,1.48502
384.7,0.101234,1.485
384.8,0.101234,1.48497
384.9,0.101235,1.48495
385,0.101235,1.48492
385.1,0.101236,1.48488
385.2,0.101237,1.48484
385.3,0.101237,1.4848
385.4,0.101238,1.48476
385.5,0.101239,1.48471
385.6,0.101239,1.48466
385.7,0.10124,1.48461
385.8,0.101241,1.48455
385.9,0.101241,1.48449
386,0.101242,1.48443
386.1,0.101243,1.48437
386.2,0.101243,1.4843
386.3,0.101244,1.48422
386.4,0.101245,1.48415
386.5,0.101246,1.48407
386.6,0.101247,1.48399
386.7,0.101247,1.4839
386.8,0.101248,1.48381
386.9,0.101249,1.48372
387,0.10125,1.48363
387.1,0.101251,1.48353
387.2,0.101252,1.48343
387.3,0.101253,1.48333
387.4,0.101254,1.48322
387.5,0.101254,1.48311
387.6,0.101255,1.483
387.7,0.101256,1.48289
387.8,0.101257,1.48277
387.9,0.101258,1.48265
388,0.101259,1.48253
388.1,0.10126,1.4824
388.2,0.101261,1.48228
388.3,0.101262,1.48214
388.4,0.101263,1.48201
388.5,0.101264,1.48188
388.6,0.101265,1.48174
388.7,0.101266,1.4816
388.8,0.101267,1.48145
388.9,0.101269,1.48131
389,0.10127,1.48116
389.1,0.101271,1.48101
389.2,0.101272,1.48085
389.3,0.101273,1.4807
389.4,0.101274,1.48054
389.5,0.101275,1.48038
389.6,0.101276,1.48022
389.7,0.101277,1.48005
389.8,0.101278,1.47989
389.9,0.10128,1.47972
390,0.101281,1.47955
390.1,0.101282,1.47937
390.2,0.101283,1.4792
390.3,0.101284,1.47902
390.4,0.101285,1.47884
390.5,0.101286,1.47866
390.6,0.101288,1.47848
390.7,0.101289,1.4783
390.8,0.10129,1.47811
390.9,0.101291,1.47792
391,0.101292,1.47773
391.1,0.101294,1.47754
391.2,0.101295,1.47735
391.3,0.101296,1.47716
391.4,0.101297,1.47696
391.5,0.101298,1.47676
391.6,0.101299,1.47657
391.7,0.101301,1.47637
391.8,0.101302,1.47617
391.9,0.101303,1.47596
392,0.101304,1.47576
392.1,0.101306,1.47556
392.2,0.101307,1.47535
392.3,0.101308,1.47514
392.4,0.101309,1.47493
392.5,0.10131,1.47473
392.6,0.101312,1.47452
392.7,0.101313,1.47431
392.8,0.101314,1.47409
392.9,0.101315,1.47388
393,0.101316,1.47367
393.1,0.101318,1.47345
393.2,0.101319,1.47324
393.3,0.10132,1.47302
393.4,0.101321,1.47281
393.5,0.101322,1.47259
393.6,0.101324,1.47238
393.7,0.101325,1.47216
393.8,0.101326,1.47194
393.9,0.101327,1.47172
394,0.101328,1.4715
394.1,0.10133,1.47128
394.2,0.101331,1.47107
394.3,0.101332,1.47085
394.4,0.101333,1.47063
394.5,0.101334,1.47041
394.6,0.101335,1.47019
394.7,0.101337,1.46997
394.8,0.101338,1.46975
394.9,0.101339,1.46953
395,0.10134,1.46931
395.1,0.101341,1.46909
395.2,0.101342,1.46887
395.3,0.101343,1.46865
395.4,0.101344,1.46843
395.5,0.101346,1.46822
395.6,0.101347,1.468
395.7,0.101348,1.46778
395.8,0.101349,1.46756
395.9,0.10135,1.46735
396,0.101351,1.46713
396.1,0.101352,1.46692
396.2,0.101353,1.4667
396.3,0.101354,1.46649
396.4,0.101355,1.46627
396.5,0.101356,1.46606
396.6,0.101357,1.46585
396.7,0.101359,1.46564
396.8,0.10136,1.46543
396.9,0.101361,1.46522
397,0.101362,1.46501
397.1,0.101363,1.4648
397.2,0.101364,1.46459
397.3,0.101365,1.46439
397.4,0.101366,1.46418
397.5,0.101367,1.46398
397.6,0.101367,1.46378
397.7,0.101368,1.46358
397.8,0.101369,1.46338
397.9,0.10137,1.46318
398,0.101371,1.46298
398.1,0.101372,1.46278
398.2,0.101373,1.46259
398.3,0.101374,1.4624
398.4,0.101375,1.4622
398.5,0.101376,1.46201
398.6,0.101377,1.46182
398.7,0.101378,1.46164
398.8,0.101378,1.46145
398.9,0.101379,1.46126
399,0.10138,1.46108
399.1,0.101381,1.4609
399.2,0.101382,1.46072
399.3,0.101382,1.46054
399.4,0.101383,1.46036
399.5,0.101384,1.46019
399.6,0.101385,1.46001
399.7,0.101386,1.45984
399.8,0.101386,1.45967
399.9,0.101387,1.45951
400,0.101388,1.45934
400.1,0.101389,1.45917
400.2,0.101389,1.45901
400.3,0.10139,1.45885
400.4,0.101391,1.45869
400.5,0.101391,1.45854
400.6,0.101392,1.45838
400.7,0.101393,1.45823
400.8,0.101393,1.45808
400.9,0.101394,1.45793
401,0.101395,1.45778
401.1,0.101395,1.45764
401.2,0.101396,1.4575
401.3,0.101396,1.45735
401.4,0.101397,1.45722
401.5,0.101397,1.45708
401.6,0.101398,1.45695
401.7,0.101398,1.45681
401.8,0.101399,1.45668
401.9,0.1014,1.45656
402,0.1014,1.45643
402.1,0.101401,1.45631
402.2,0.101401,1.45619
402.3,0.101401,1.45607
402.4,0.101402,1.45595
402.5,0.101402,1.45584
402.6,0.101403,1.45573
402.7,0.101403,1.45562
402.8,0.101404,1.45551
402.9,0.101404,1.4554
403,0.101404,1.4553
403.1,0.101405,1.4552
403.2,0.101405,1.4551
403.3,0.101405,1.45501
403.4,0.101406,1.45491
403.5,0.101406,1.45482
403.6,0.101406,1.45473
403.7,0.101407,1.45465
403.8,0.101407,1.45456
403.9,0.101407,1.45448
404,0.101407,1.4544
404.1,0.101408,1.45433
404.2,0.101408,1.45425
404.3,0.101408,1.45418
404.4,0.101408,1.45411
404.5,0.101408,1.45405
404.6,0.101409,1.45398
404.7,0.101409,1.45392
404.8,0.101409,1.45386
404.9,0.101409,1.4538
405,0.101409,1.45375
405.1,0.101409,1.4537
405.2,0.101409,1.45365
