time,total_AbsAbun,Shannon,BrayCurtis,BrayCurtis_delta_t,kld,jsd
277.5,46.8487,1.59272,2.21354e-12,1.91954e-15,-8.65627e-12,-8.65611e-12
277.6,46.8487,1.59272,2.19442e-12,1.90295e-15,-8.65607e-12,-8.65623e-12
277.7,46.8487,1.59272,2.17547e-12,1.88873e-15,-8.65604e-12,-8.65616e-12
277.8,46.8487,1.59272,2.15669e-12,1.87215e-15,-8.65627e-12,-8.65613e-12
277.9,46.8487,1.59272,2.13806e-12,1.85556e-15,-8.65628e-12,-8.65611e-12
278,46.8487,1.59272,2.1196e-12,1.83897e-15,-8.65613e-12,-8.65621e-12
278.1,46.8487,1.59272,2.1013e-12,1.82238e-15,-8.65607e-12,-8.65616e-12
278.2,46.8487,1.59272,2.08316e-12,1.80816e-15,-8.65647e-12,-8.65612e-12
278.3,46.8487,1.59272,2.06517e-12,1.79157e-15,-8.65609e-12,-8.65617e-12
278.4,46.8487,1.59272,2.04733e-12,1.77735e-15,-8.65618e-12,-8.65611e-12
278.5,46.8487,1.59272,2.02965e-12,1.76076e-15,-8.65617e-12,-8.65611e-12
278.6,46.8487,1.59272,2.01213e-12,1.74655e-15,-8.6561e-12,-8.65611e-12
278.7,46.8487,1.59272,1.99475e-12,1.72996e-15,-8.65636e-12,-8.6562e-12
278.8,46.8487,1.59272,1.97753e-12,1.71574e-15,-8.65606e-12,-8.65626e-12
278.9,46.8487,1.59272,1.96045e-12,1.70152e-15,-8.65622e-12,-8.65621e-12
279,46.8487,1.59272,1.94352e-12,1.6873e-15,-8.65602e-12,-8.65613e-12
279.1,46.8487,1.59272,1.92674e-12,1.67071e-15,-8.65611e-12,-8.65622e-12
279.2,46.8487,1.59272,1.9101e-12,1.65649e-15,-8.65628e-12,-8.65611e-12
279.3,46.8487,1.59272,1.8936e-12,1.64227e-15,-8.65609e-12,-8.6562e-12
279.4,46.8487,1.59272,1.87725e-12,1.62806e-15,-8.65622e-12,-8.65626e-12
279.5,46.8487,1.59272,1.86104e-12,1.61384e-15,-8.65625e-12,-8.65625e-12
279.6,46.8487,1.59272,1.84497e-12,1.59962e-15,-8.65627e-12,-8.6562e-12
279.7,46.8487,1.59272,1.82903e-12,1.58777e-15,-8.65618e-12,-8.65612e-12
279.8,46.8487,1.59272,1.81324e-12,1.57355e-15,-8.65603e-12,-8.65625e-12
279.9,46.8487,1.59272,1.79758e-12,1.55933e-15,-8.65636e-12,-8.65608e-12
280,46.8487,1.59272,1.78206e-12,1.54511e-15,-8.65601e-12,-8.65614e-12
280.1,46.8487,1.59272,1.76667e-12,1.53326e-15,-8.65628e-12,-8.65613e-12
280.2,46.8487,1.59272,1.75142e-12,1.51904e-15,-8.65609e-12,-8.65611e-12
280.3,46.8487,1.59272,1.73629e-12,1.5072e-15,-8.65619e-12,-8.65614e-12
280.4,46.8487,1.59272,1.7213e-12,1.49298e-15,-8.65631e-12,-8.65608e-12
280.5,46.8487,1.59272,1.70643e-12,1.48113e-15,-8.65626e-12,-8.6561e-12
280.6,46.8487,1.59272,1.6917e-12,1.46691e-15,-8.65614e-12,-8.65612e-12
280.7,46.8487,1.59272,1.67709e-12,1.45506e-15,-8.65602e-12,-8.65611e-12
280.8,46.8487,1.59272,1.66261e-12,1.44321e-15,-8.6561e-12,-8.65612e-12
280.9,46.8487,1.59272,1.64825e-12,1.42899e-15,-8.65628e-12,-8.65611e-12
281,46.8487,1.59272,1.63402e-12,1.41714e-15,-8.65602e-12,-8.65613e-12
281.1,46.8487,1.59272,1.61991e-12,1.40529e-15,-8.65649e-12,-8.65609e-12
281.2,46.8487,1.59272,1.60591e-12,1.39345e-15,-8.65594e-12,-8.65627e-12
281.3,46.8487,1.59272,1.59205e-12,1.3816e-15,-8.65626e-12,-8.65608e-12
281.4,46.8487,1.59272,1.57831e-12,1.36975e-15,-8.65613e-12,-8.65608e-12
281.5,46.8487,1.59272,1.56468e-12,1.3579e-15,-8.6563e-12,-8.6562e-12
281.6,46.8487,1.59272,1.55117e-12,1.34605e-15,-8.65615e-12,-8.65614e-12
281.7,46.8487,1.59272,1.53778e-12,1.3342e-15,-8.65622e-12,-8.65625e-12
281.8,46.8487,1.59272,1.5245e-12,1.32235e-15,-8.65626e-12,-8.6562e-12
281.9,46.8487,1.59272,1.51133e-12,1.3105e-15,-8.65591e-12,-8.6561e-12
282,46.8487,1.59272,1.49828e-12,1.30102e-15,-8.65619e-12,-8.65627e-12
282.1,46.8487,1.59272,1.48534e-12,1.28917e-15,-8.65638e-12,-8.6562e-12
282.2,46.8487,1.59272,1.47252e-12,1.27732e-15,-8.65597e-12,-8.65608e-12
282.3,46.8487,1.59272,1.4598e-12,1.26548e-15,-8.65624e-12,-8.65625e-12
282.4,46.8487,1.59272,1.4472e-12,1.256e-15,-8.65608e-12,-8.65624e-12
282.5,46.8487,1.59272,1.4347e-12,1.24415e-15,-8.65629e-12,-8.65611e-12
282.6,46.8487,1.59272,1.42231e-12,1.23467e-15,-8.65605e-12,-8.65622e-12
282.7,46.8487,1.59272,1.41003e-12,1.22282e-15,-8.65608e-12,-8.65627e-12
282.8,46.8487,1.59272,1.39785e-12,1.21334e-15,-8.6563e-12,-8.6561e-12
282.9,46.8487,1.59272,1.38578e-12,1.20149e-15,-8.65605e-12,-8.6562e-12
283,46.8487,1.59272,1.37382e-12,1.19201e-15,-8.65629e-12,-8.65621e-12
283.1,46.8487,1.59272,1.36195e-12,1.18253e-15,-8.65611e-12,-8.65614e-12
283.2,46.8487,1.59272,1.35019e-12,1.17068e-15,-8.65621e-12,-8.65613e-12
283.3,46.8487,1.59272,1.33853e-12,1.1612e-15,-8.65622e-12,-8.65619e-12
283.4,46.8487,1.59272,1.32697e-12,1.15172e-15,-8.65602e-12,-8.65615e-12
283.5,46.8487,1.59272,1.31551e-12,1.14225e-15,-8.65616e-12,-8.65627e-12
283.6,46.8487,1.59272,1.30415e-12,1.13277e-15,-8.65638e-12,-8.65607e-12
283.7,46.8487,1.59272,1.29289e-12,1.12092e-15,-8.65622e-12,-8.65608e-12
283.8,46.8487,1.59272,1.28173e-12,1.11144e-15,-8.65608e-12,-8.65612e-12
283.9,46.8487,1.59272,1.27066e-12,1.10196e-15,-8.65628e-12,-8.65624e-12
284,46.8487,1.59272,1.25969e-12,1.09248e-15,-8.65626e-12,-8.65614e-12
284.1,46.8487,1.59272,1.24881e-12,1.083e-15,-8.65606e-12,-8.65621e-12
284.2,46.8487,1.59272,1.23803e-12,1.07352e-15,-8.65614e-12,-8.6561e-12
284.3,46.8487,1.59272,1.22734e-12,1.06404e-15,-8.65617e-12,-8.65614e-12
284.4,46.8487,1.59272,1.21674e-12,1.05456e-15,-8.65623e-12,-8.65611e-12
284.5,46.8487,1.59272,1.20623e-12,1.04745e-15,-8.65617e-12,-8.65619e-12
284.6,46.8487,1.59272,1.19581e-12,1.03797e-15,-8.65602e-12,-8.65615e-12
284.7,46.8487,1.59272,1.18549e-12,1.0285e-15,-8.6562e-12,-8.65613e-12
284.8,46.8487,1.59272,1.17525e-12,1.01902e-15,-8.65606e-12,-8.65622e-12
284.9,46.8487,1.59272,1.1651e-12,1.01191e-15,-8.65622e-12,-8.65619e-12
285,46.8487,1.59272,1.15504e-12,1.00243e-15,-8.65613e-12,-8.65617e-12
285.1,46.8487,1.59272,1.14507e-12,9.92948e-16,-8.65607e-12,-8.65625e-12
285.2,46.8487,1.59272,1.13518e-12,9.85839e-16,-8.65636e-12,-8.65612e-12
285.3,46.8487,1.59272,1.12538e-12,9.76359e-16,-8.65611e-12,-8.65612e-12
285.4,46.8487,1.59272,1.11566e-12,9.6688e-16,-8.65619e-12,-8.65615e-12
285.5,46.8487,1.59272,1.10602e-12,9.59771e-16,-8.65613e-12,-8.65613e-12
285.6,46.8487,1.59272,1.09647e-12,9.50292e-16,-8.65622e-12,-8.65619e-12
285.7,46.8487,1.59272,1.08701e-12,9.43182e-16,-8.65619e-12,-8.65611e-12
285.8,46.8487,1.59272,1.07762e-12,9.36073e-16,-8.65627e-12,-8.65626e-12
285.9,46.8487,1.59272,1.06831e-12,9.26594e-16,-8.65598e-12,-8.65623e-12
286,46.8487,1.59272,1.05909e-12,9.19484e-16,-8.65634e-12,-8.65625e-12
286.1,46.8487,1.59272,1.04994e-12,9.10005e-16,-8.65596e-12,-8.65618e-12
286.2,46.8487,1.59272,1.04088e-12,9.02896e-16,-8.65629e-12,-8.65623e-12
286.3,46.8487,1.59272,1.03189e-12,8.95786e-16,-8.6561e-12,-8.65626e-12
286.4,46.8487,1.59272,1.02298e-12,8.88677e-16,-8.65629e-12,-8.65609e-12
286.5,46.8487,1.59272,1.01415e-12,8.79197e-16,-8.65634e-12,-8.65618e-12
286.6,46.8487,1.59272,1.00539e-12,8.72088e-16,-8.65609e-12,-8.65614e-12
286.7,46.8487,1.59272,9.96707e-13,8.64979e-16,-8.65599e-12,-8.65627e-12
286.8,46.8487,1.59272,9.88099e-13,8.57869e-16,-8.65621e-12,-8.65612e-12
286.9,46.8487,1.59272,9.79566e-13,8.5076e-16,-8.65628e-12,-8.65621e-12
287,46.8487,1.59272,9.71108e-13,8.4365e-16,-8.65604e-12,-8.65615e-12
287.1,46.8487,1.59272,9.62724e-13,8.34171e-16,-8.6563e-12,-8.6561e-12
287.2,46.8487,1.59272,9.5441e-13,8.27062e-16,-8.65603e-12,-8.6562e-12
287.3,46.8487,1.59272,9.46168e-13,8.19952e-16,-8.65627e-12,-8.65611e-12
287.4,46.8487,1.59272,9.37997e-13,8.12843e-16,-8.65607e-12,-8.65609e-12
287.5,46.8487,1.59272,9.29897e-13,8.05734e-16,-8.65623e-12,-8.65625e-12
287.6,46.8487,1.59272,9.21866e-13,8.00994e-16,-8.65596e-12,-8.65623e-12
287.7,46.8487,1.59272,9.13906e-13,7.93885e-16,-8.65615e-12,-8.65612e-12
287.8,46.8487,1.59272,9.06014e-13,7.86775e-16,-8.6562e-12,-8.65621e-12
287.9,46.8487,1.59272,8.98191e-13,7.79666e-16,-8.65637e-12,-8.6562e-12
288,46.8487,1.59272,8.90435e-13,7.72556e-16,-8.65609e-12,-8.65616e-12
288.1,46.8487,1.59272,8.82747e-13,7.65447e-16,-8.65612e-12,-8.65625e-12
288.2,46.8487,1.59272,8.75124e-13,7.58337e-16,-8.65631e-12,-8.65612e-12
288.3,46.8487,1.59272,8.67566e-13,7.53598e-16,-8.65605e-12,-8.6561e-12
288.4,46.8487,1.59272,8.60076e-13,7.46488e-16,-8.65624e-12,-8.65625e-12
288.5,46.8487,1.59272,8.52649e-13,7.39379e-16,-8.65633e-12,-8.65613e-12
288.6,46.8487,1.59272,8.45283e-13,7.34639e-16,-8.65613e-12,-8.65609e-12
288.7,46.8487,1.59272,8.37984e-13,7.2753e-16,-8.65639e-12,-8.65617e-12
288.8,46.8487,1.59272,8.30749e-13,7.20421e-16,-8.65606e-12,-8.65607e-12
288.9,46.8487,1.59272,8.23573e-13,7.15681e-16,-8.65631e-12,-8.65623e-12
289,46.8487,1.59272,8.16462e-13,7.08572e-16,-8.65604e-12,-8.65614e-12
289.1,46.8487,1.59272,8.09411e-13,7.01462e-16,-8.65607e-12,-8.65609e-12
289.2,46.8487,1.59272,8.02421e-13,6.96723e-16,-8.6562e-12,-8.65625e-12
289.3,46.8487,1.59272,7.95489e-13,6.89613e-16,-8.65638e-12,-8.6561e-12
289.4,46.8487,1.59272,7.88616e-13,6.84874e-16,-8.65625e-12,-8.6562e-12
289.5,46.8487,1.59272,7.81808e-13,6.77764e-16,-8.65594e-12,-8.65614e-12
289.6,46.8487,1.59272,7.75054e-13,6.73024e-16,-8.65611e-12,-8.65618e-12
289.7,46.8487,1.59272,7.68359e-13,6.65915e-16,-8.65627e-12,-8.65614e-12
289.8,46.8487,1.59272,7.61724e-13,6.61175e-16,-8.65605e-12,-8.65616e-12
289.9,46.8487,1.59272,7.55148e-13,6.54066e-16,-8.65636e-12,-8.65618e-12
290,46.8487,1.59272,7.48626e-13,6.49326e-16,-8.65617e-12,-8.65628e-12
290.1,46.8487,1.59272,7.42161e-13,6.44587e-16,-8.65606e-12,-8.65621e-12
290.2,46.8487,1.59272,7.35751e-13,6.37477e-16,-8.65636e-12,-8.65611e-12
290.3,46.8487,1.59272,7.29397e-13,6.32738e-16,-8.65592e-12,-8.65614e-12
290.4,46.8487,1.59272,7.23098e-13,6.27998e-16,-8.65627e-12,-8.6561e-12
290.5,46.8487,1.59272,7.16854e-13,6.20889e-16,-8.65619e-12,-8.65615e-12
290.6,46.8487,1.59272,7.10664e-13,6.16149e-16,-8.65608e-12,-8.65609e-12
290.7,46.8487,1.59272,7.04526e-13,6.1141e-16,-8.65629e-12,-8.65625e-12
290.8,46.8487,1.59272,6.98441e-13,6.0667e-16,-8.65616e-12,-8.65621e-12
290.9,46.8487,1.59272,6.92407e-13,6.0193e-16,-8.65612e-12,-8.65624e-12
291,46.8487,1.59272,6.86428e-13,5.94821e-16,-8.65628e-12,-8.65612e-12
291.1,46.8487,1.59272,6.80501e-13,5.90081e-16,-8.65611e-12,-8.65617e-12
291.2,46.8487,1.59272,6.74624e-13,5.85342e-16,-8.65625e-12,-8.65615e-12
291.3,46.8487,1.59272,6.68797e-13,5.80602e-16,-8.65623e-12,-8.65612e-12
291.4,46.8487,1.59272,6.63022e-13,5.75862e-16,-8.65607e-12,-8.65621e-12
291.5,46.8487,1.59272,6.57294e-13,5.71123e-16,-8.65603e-12,-8.6561e-12
291.6,46.8487,1.59272,6.51618e-13,5.66383e-16,-8.65621e-12,-8.65625e-12
291.7,46.8487,1.59272,6.4599e-13,5.61644e-16,-8.65623e-12,-8.65609e-12
291.8,46.8487,1.59272,6.40411e-13,5.54534e-16,-8.6562e-12,-8.65612e-12
291.9,46.8487,1.59272,6.34882e-13,5.49795e-16,-8.65612e-12,-8.65607e-12
292,46.8487,1.59272,6.29401e-13,5.45055e-16,-8.65611e-12,-8.65622e-12
292.1,46.8487,1.59272,6.23967e-13,5.40315e-16,-8.65637e-12,-8.65626e-12
292.2,46.8487,1.59272,6.18578e-13,5.37946e-16,-8.65606e-12,-8.65628e-12
292.3,46.8487,1.59272,6.13234e-13,5.33206e-16,-8.65616e-12,-8.65607e-12
292.4,46.8487,1.59272,6.07938e-13,5.28466e-16,-8.65615e-12,-8.65618e-12
292.5,46.8487,1.59272,6.02689e-13,5.23727e-16,-8.65628e-12,-8.65614e-12
292.6,46.8487,1.59272,5.97485e-13,5.18987e-16,-8.65635e-12,-8.65615e-12
292.7,46.8487,1.59272,5.92326e-13,5.14248e-16,-8.65608e-12,-8.65616e-12
292.8,46.8487,1.59272,5.87209e-13,5.09508e-16,-8.65616e-12,-8.65623e-12
292.9,46.8487,1.59272,5.82138e-13,5.04768e-16,-8.65629e-12,-8.65617e-12
293,46.8487,1.59272,5.77111e-13,5.00029e-16,-8.65639e-12,-8.6562e-12
293.1,46.8487,1.59272,5.72128e-13,4.95289e-16,-8.65608e-12,-8.65613e-12
293.2,46.8487,1.59272,5.67187e-13,4.92919e-16,-8.6562e-12,-8.65618e-12
293.3,46.8487,1.59272,5.62288e-13,4.8818e-16,-8.65631e-12,-8.65614e-12
293.4,46.8487,1.59272,5.57433e-13,4.8344e-16,-8.65614e-12,-8.6561e-12
293.5,46.8487,1.59272,5.52617e-13,4.78701e-16,-8.65626e-12,-8.65628e-12
293.6,46.8487,1.59272,5.47844e-13,4.76331e-16,-8.65621e-12,-8.6562e-12
293.7,46.8487,1.59272,5.43114e-13,4.71591e-16,-8.65607e-12,-8.65628e-12
293.8,46.8487,1.59272,5.38424e-13,4.66851e-16,-8.65613e-12,-8.65609e-12
293.9,46.8487,1.59272,5.33775e-13,4.62112e-16,-8.65612e-12,-8.65616e-12
294,46.8487,1.59272,5.29166e-13,4.59742e-16,-8.65632e-12,-8.65628e-12
294.1,46.8487,1.59272,5.24597e-13,4.55002e-16,-8.65605e-12,-8.65624e-12
294.2,46.8487,1.59272,5.20065e-13,4.50263e-16,-8.6562e-12,-8.65611e-12
294.3,46.8487,1.59272,5.15575e-13,4.47893e-16,-8.65614e-12,-8.65627e-12
294.4,46.8487,1.59272,5.11124e-13,4.43153e-16,-8.65622e-12,-8.65621e-12
294.5,46.8487,1.59272,5.06707e-13,4.40784e-16,-8.65602e-12,-8.65625e-12
294.6,46.8487,1.59272,5.02332e-13,4.36044e-16,-8.65634e-12,-8.65622e-12
294.7,46.8487,1.59272,4.97995e-13,4.31304e-16,-8.65618e-12,-8.6561e-12
294.8,46.8487,1.59272,4.93694e-13,4.28935e-16,-8.6562e-12,-8.65613e-12
294.9,46.8487,1.59272,4.89431e-13,4.24195e-16,-8.65619e-12,-8.65611e-12
295,46.8487,1.59272,4.85203e-13,4.21825e-16,-8.6561e-12,-8.65612e-12
295.1,46.8487,1.59272,4.81013e-13,4.17086e-16,-8.65614e-12,-8.65624e-12
295.2,46.8487,1.59272,4.76857e-13,4.14716e-16,-8.65624e-12,-8.65611e-12
295.3,46.8487,1.59272,4.7274e-13,4.09976e-16,-8.65618e-12,-8.65621e-12
295.4,46.8487,1.59272,4.68655e-13,4.07606e-16,-8.65607e-12,-8.65609e-12
295.5,46.8487,1.59272,4.6461e-13,4.02867e-16,-8.65604e-12,-8.65625e-12
295.6,46.8487,1.59272,4.60595e-13,4.00497e-16,-8.65619e-12,-8.65609e-12
295.7,46.8487,1.59272,4.56619e-13,3.95757e-16,-8.65611e-12,-8.65616e-12
295.8,46.8487,1.59272,4.52675e-13,3.93388e-16,-8.6562e-12,-8.65615e-12
295.9,46.8487,1.59272,4.48768e-13,3.88648e-16,-8.65629e-12,-8.65615e-12
296,46.8487,1.59272,4.44893e-13,3.86278e-16,-8.65611e-12,-8.65609e-12
296.1,46.8487,1.59272,4.41049e-13,3.83908e-16,-8.65623e-12,-8.65628e-12
296.2,46.8487,1.59272,4.37241e-13,3.79169e-16,-8.6561e-12,-8.65621e-12
296.3,46.8487,1.59272,4.33463e-13,3.76799e-16,-8.65624e-12,-8.65619e-12
296.4,46.8487,1.59272,4.29721e-13,3.72059e-16,-8.656e-12,-8.65625e-12
296.5,46.8487,1.59272,4.2601e-13,3.6969e-16,-8.65631e-12,-8.65622e-12
296.6,46.8487,1.59272,4.2233e-13,3.6732e-16,-8.65622e-12,-8.65611e-12
296.7,46.8487,1.59272,4.18683e-13,3.6258e-16,-8.65611e-12,-8.65615e-12
296.8,46.8487,1.59272,4.15067e-13,3.6021e-16,-8.65593e-12,-8.65611e-12
296.9,46.8487,1.59272,4.11481e-13,3.5784e-16,-8.65642e-12,-8.6561e-12
297,46.8487,1.59272,4.07929e-13,3.53101e-16,-8.65608e-12,-8.65609e-12
297.1,46.8487,1.59272,4.04407e-13,3.50731e-16,-8.65601e-12,-8.65624e-12
297.2,46.8487,1.59272,4.00914e-13,3.48361e-16,-8.6562e-12,-8.65623e-12
297.3,46.8487,1.59272,3.97449e-13,3.45991e-16,-8.6562e-12,-8.65623e-12
297.4,46.8487,1.59272,3.94018e-13,3.41252e-16,-8.65622e-12,-8.6562e-12
297.5,46.8487,1.59272,3.90615e-13,3.38882e-16,-8.65608e-12,-8.65625e-12
297.6,46.8487,1.59272,3.8724e-13,3.36512e-16,-8.65608e-12,-8.65611e-12
297.7,46.8487,1.59272,3.83894e-13,3.34142e-16,-8.65624e-12,-8.65625e-12
297.8,46.8487,1.59272,3.80581e-13,3.29403e-16,-8.65612e-12,-8.65611e-12
297.9,46.8487,1.59272,3.77294e-13,3.27033e-16,-8.65633e-12,-8.65611e-12
298,46.8487,1.59272,3.74036e-13,3.24663e-16,-8.65612e-12,-8.6561e-12
298.1,46.8487,1.59272,3.70806e-13,3.22293e-16,-8.65615e-12,-8.65626e-12
298.2,46.8487,1.59272,3.67602e-13,3.19924e-16,-8.6562e-12,-8.65613e-12
298.3,46.8487,1.59272,3.64429e-13,3.15184e-16,-8.6561e-12,-8.6562e-12
298.4,46.8487,1.59272,3.61281e-13,3.12814e-16,-8.65636e-12,-8.65624e-12
298.5,46.8487,1.59272,3.58163e-13,3.10444e-16,-8.65621e-12,-8.65623e-12
298.6,46.8487,1.59272,3.5507e-13,3.08075e-16,-8.65622e-12,-8.6562e-12
298.7,46.8487,1.59272,3.52004e-13,3.05705e-16,-8.65614e-12,-8.65627e-12
298.8,46.8487,1.59272,3.48963e-13,3.03335e-16,-8.656e-12,-8.65616e-12
298.9,46.8487,1.59272,3.45949e-13,3.00965e-16,-8.65632e-12,-8.65612e-12
299,46.8487,1.59272,3.4296e-13,2.98595e-16,-8.65609e-12,-8.65618e-12
299.1,46.8487,1.59272,3.39998e-13,2.96226e-16,-8.65619e-12,-8.65613e-12
299.2,46.8487,1.59272,3.37062e-13,2.91486e-16,-8.65624e-12,-8.65616e-12
299.3,46.8487,1.59272,3.34152e-13,2.89116e-16,-8.65613e-12,-8.6561e-12
299.4,46.8487,1.59272,3.31265e-13,2.86746e-16,-8.65641e-12,-8.65613e-12
299.5,46.8487,1.59272,3.28405e-13,2.84377e-16,-8.65597e-12,-8.65617e-12
299.6,46.8487,1.59272,3.25568e-13,2.82007e-16,-8.65632e-12,-8.65625e-12
299.7,46.8487,1.59272,3.22758e-13,2.79637e-16,-8.65633e-12,-8.65611e-12
299.8,46.8487,1.59272,3.19971e-13,2.77267e-16,-8.65604e-12,-8.65608e-12
299.9,46.8487,1.59272,3.17208e-13,2.74897e-16,-8.65625e-12,-8.65622e-12
300,46.8487,1.59272,3.14468e-13,2.72528e-16,-8.65615e-12,-8.65625e-12
300.1,46.8487,1.59272,3.11753e-13,2.70158e-16,-8.65624e-12,-8.65605e-12
300.2,46.8487,1.59272,3.0906e-13,2.67788e-16,-8.65598e-12,-8.65613e-12
300.3,46.8487,1.59272,3.06392e-13,2.65418e-16,-8.65648e-12,-8.65618e-12
300.4,46.8487,1.59272,3.03745e-13,2.63048e-16,-8.65593e-12,-8.6561e-12
300.5,46.8487,1.59272,3.01122e-13,2.60678e-16,-8.65622e-12,-8.65614e-12
300.6,46.8487,1.59272,2.98522e-13,2.58309e-16,-8.6562e-12,-8.65614e-12
300.7,46.8487,1.59272,2.95944e-13,2.55939e-16,-8.65618e-12,-8.65628e-12
300.8,46.8487,1.59272,2.93387e-13,2.53569e-16,-8.65615e-12,-8.6561e-12
300.9,46.8487,1.59272,2.90851e-13,2.53569e-16,-8.65621e-12,-8.65628e-12
301,46.8487,1.59272,2.88339e-13,2.51199e-16,-8.65637e-12,-8.65608e-12
301.1,46.8487,1.59272,2.85851e-13,2.48829e-16,-8.65604e-12,-8.65621e-12
301.2,46.8487,1.59272,2.83384e-13,2.4646e-16,-8.65618e-12,-8.65623e-12
301.3,46.8487,1.59272,2.80938e-13,2.4409e-16,-8.65619e-12,-8.65623e-12
301.4,46.8487,1.59272,2.78511e-13,2.4172e-16,-8.65614e-12,-8.65609e-12
301.5,46.8487,1.59272,2.76106e-13,2.3935e-16,-8.6563e-12,-8.65623e-12
301.6,46.8487,1.59272,2.73722e-13,2.3698e-16,-8.65595e-12,-8.65616e-12
301.7,46.8487,1.59272,2.71357e-13,2.34611e-16,-8.65643e-12,-8.6562e-12
301.8,46.8487,1.59272,2.69013e-13,2.32241e-16,-8.65589e-12,-8.65608e-12
301.9,46.8487,1.59272,2.66691e-13,2.32241e-16,-8.65639e-12,-8.65607e-12
302,46.8487,1.59272,2.6439e-13,2.29871e-16,-8.65611e-12,-8.65614e-12
302.1,46.8487,1.59272,2.62107e-13,2.27501e-16,-8.65609e-12,-8.65613e-12
302.2,46.8487,1.59272,2.59844e-13,2.25131e-16,-8.65625e-12,-8.65615e-12
302.3,46.8487,1.59272,2.576e-13,2.22762e-16,-8.65628e-12,-8.65613e-12
302.4,46.8487,1.59272,2.55373e-13,2.22762e-16,-8.65598e-12,-8.65617e-12
302.5,46.8487,1.59272,2.53169e-13,2.20392e-16,-8.65621e-12,-8.65622e-12
302.6,46.8487,1.59272,2.50984e-13,2.18022e-16,-8.65633e-12,-8.65608e-12
302.7,46.8487,1.59272,2.48815e-13,2.15652e-16,-8.65632e-12,-8.6562e-12
302.8,46.8487,1.59272,2.46666e-13,2.13282e-16,-8.65602e-12,-8.65628e-12
302.9,46.8487,1.59272,2.44533e-13,2.13282e-16,-8.65609e-12,-8.65613e-12
303,46.8487,1.59272,2.42424e-13,2.10913e-16,-8.65625e-12,-8.65615e-12
303.1,46.8487,1.59272,2.40331e-13,2.08543e-16,-8.65629e-12,-8.65616e-12
303.2,46.8487,1.59272,2.38255e-13,2.06173e-16,-8.65612e-12,-8.65612e-12
303.3,46.8487,1.59272,2.36196e-13,2.03803e-16,-8.65616e-12,-8.65625e-12
303.4,46.8487,1.59272,2.34158e-13,2.03803e-16,-8.65625e-12,-8.65608e-12
303.5,46.8487,1.59272,2.32137e-13,2.01433e-16,-8.65608e-12,-8.65622e-12
303.6,46.8487,1.59272,2.30132e-13,1.99064e-16,-8.65605e-12,-8.65619e-12
303.7,46.8487,1.59272,2.28141e-13,1.99064e-16,-8.6561e-12,-8.65621e-12
303.8,46.8487,1.59272,2.26174e-13,1.96694e-16,-8.65617e-12,-8.6562e-12
303.9,46.8487,1.59272,2.24221e-13,1.94324e-16,-8.6562e-12,-8.65621e-12
304,46.8487,1.59272,2.22283e-13,1.91954e-16,-8.65625e-12,-8.65619e-12
304.1,46.8487,1.59272,2.20363e-13,1.91954e-16,-8.65612e-12,-8.65612e-12
304.2,46.8487,1.59272,2.18463e-13,1.89584e-16,-8.65618e-12,-8.65624e-12
304.3,46.8487,1.59272,2.16574e-13,1.87215e-16,-8.6562e-12,-8.65612e-12
304.4,46.8487,1.59272,2.14702e-13,1.87215e-16,-8.65636e-12,-8.65618e-12
304.5,46.8487,1.59272,2.12851e-13,1.84845e-16,-8.65605e-12,-8.65619e-12
304.6,46.8487,1.59272,2.11012e-13,1.82475e-16,-8.65609e-12,-8.65615e-12
304.7,46.8487,1.59272,2.09187e-13,1.82475e-16,-8.6561e-12,-8.65614e-12
304.8,46.8487,1.59272,2.07384e-13,1.80105e-16,-8.65619e-12,-8.65614e-12
304.9,46.8487,1.59272,2.05592e-13,1.77735e-16,-8.65622e-12,-8.65614e-12
305,46.8487,1.59272,2.03815e-13,1.77735e-16,-8.65606e-12,-8.65607e-12
305.1,46.8487,1.59272,2.02057e-13,1.75366e-16,-8.65625e-12,-8.65615e-12
305.2,46.8487,1.59272,2.0031e-13,1.72996e-16,-8.65614e-12,-8.6563e-12
305.3,46.8487,1.59272,1.9858e-13,1.72996e-16,-8.65617e-12,-8.65608e-12
305.4,46.8487,1.59272,1.96867e-13,1.70626e-16,-8.65629e-12,-8.65625e-12
305.5,46.8487,1.59272,1.95163e-13,1.68256e-16,-8.65618e-12,-8.6561e-12
305.6,46.8487,1.59272,1.9348e-13,1.68256e-16,-8.65606e-12,-8.65623e-12
305.7,46.8487,1.59272,1.9181e-13,1.65886e-16,-8.65609e-12,-8.65618e-12
305.8,46.8487,1.59272,1.90151e-13,1.65886e-16,-8.65609e-12,-8.65621e-12
305.9,46.8487,1.59272,1.88511e-13,1.63517e-16,-8.65641e-12,-8.65628e-12
306,46.8487,1.59272,1.8688e-13,1.61147e-16,-8.65603e-12,-8.65627e-12
306.1,46.8487,1.59272,1.85269e-13,1.61147e-16,-8.65623e-12,-8.65622e-12
306.2,46.8487,1.59272,1.83669e-13,1.58777e-16,-8.65623e-12,-8.65621e-12
306.3,46.8487,1.59272,1.82082e-13,1.58777e-16,-8.65616e-12,-8.65611e-12
306.4,46.8487,1.59272,1.8051e-13,1.56407e-16,-8.65591e-12,-8.65617e-12
306.5,46.8487,1.59272,1.78946e-13,1.56407e-16,-8.65631e-12,-8.65618e-12
306.6,46.8487,1.59272,1.77406e-13,1.54037e-16,-8.656e-12,-8.65617e-12
